Time_Index,Central_Solar,IID_Solar,LADWP_Solar,NCNC_Solar,North_Solar,PGE_Solar,SCE_Solar,SDGE_Solar,South_Solar,Central_Wind,LADWP_Wind,NCNC_Wind,North_Wind,PGE_Wind,SCE_Wind,SDGE_Wind,South_Wind,LADWP_Hydro,NCNC_Hydro,North_Hydro,PGE_Hydro,SCE_Hydro,South_Hydro,Central_Solar_Invest,IID_Solar_Invest,LADWP_Solar_Invest,NCNC_Solar_Invest,North_Solar_Invest,PGE_Solar_Invest,SCE_Solar_Invest,SDGE_Solar_Invest,South_Solar_Invest,Central_Wind_Invest,LADWP_Wind_Invest,NCNC_Wind_Invest,North_Wind_Invest,PGE_Wind_Invest,SCE_Wind_Invest,SDGE_Wind_Invest,South_Wind_Invest,Central_Solar_LowerQuality_Invest,IID_Solar_LowerQuality_Invest,LADWP_Solar_LowerQuality_Invest,NCNC_Solar_LowerQuality_Invest,North_Solar_LowerQuality_Invest,PGE_Solar_LowerQuality_Invest,SCE_Solar_LowerQuality_Invest,SDGE_Solar_LowerQuality_Invest,South_Solar_LowerQuality_Invest,Central_Wind_LowerQuality_Invest,LADWP_Wind_LowerQuality_Invest,NCNC_Wind_LowerQuality_Invest,North_Wind_LowerQuality_Invest,PGE_Wind_LowerQuality_Invest,SCE_Wind_LowerQuality_Invest,SDGE_Wind_LowerQuality_Invest,South_Wind_LowerQuality_Invest
13,0.774922923,0.858001449,0.891293902,0.777456368,0.443150079,0.784458499,0.888756307,0.866670734,0.858629859,0.370001007,0.268405714,0.384202986,0.010001002,0.034871421,0.194925863,0.229715521,0.630000961,0.064578283,0.01104619,0.934514549,0.00E+00,0.044412101,0.129214677,0.774922923,0.858001449,0.891293902,0.777456368,0.443150079,0.784458499,0.888756307,0.866670734,0.858629859,0.370001007,0.268405714,0.384202986,0.010001002,0.034871421,0.194925863,0.229715521,0.630000961,0.581192192,0.643501087,0.668470427,0.583092276,0.332362559,0.588343874,0.66656723,0.650003051,0.643972394,0.277500755,0.201304286,0.28815224,0.007500752,0.026153566,0.146194397,0.172286641,0.472500721
14,0.762934194,0.845001449,0.865293902,0.785162343,0.198182816,0.73720339,0.872207952,0.853627592,0.845629847,0.390001007,0.282429524,0.400248849,0.010001002,0.059741839,0.194943199,0.229715521,0.630000961,0.064601553,0.01104619,0.926520426,0.00E+00,0.04441324,0.129214677,0.762934194,0.845001449,0.865293902,0.785162343,0.198182816,0.73720339,0.872207952,0.853627592,0.845629847,0.390001007,0.282429524,0.400248849,0.010001002,0.059741839,0.194943199,0.229715521,0.630000961,0.572200646,0.633751087,0.648970427,0.588871757,0.148637112,0.552902543,0.654155964,0.640220694,0.634222385,0.292500755,0.211822143,0.300186637,0.007500752,0.044806379,0.146207399,0.172286641,0.472500721
15,0.728419012,0.793001449,0.837391463,0.644502752,0.121607682,0.588999931,0.832517062,0.804211345,0.800479933,0.430001007,0.307489048,0.406991953,0.010001002,0.084060662,0.1827398,0.196415505,0.550000974,0.065269381,0.01104619,0.91949337,2.00E-05,0.04452898,0.129214741,0.728419012,0.793001449,0.837391463,0.644502752,0.121607682,0.588999931,0.832517062,0.804211345,0.800479933,0.430001007,0.307489048,0.406991953,0.010001002,0.084060662,0.1827398,0.196415505,0.550000974,0.546314259,0.594751087,0.628043597,0.483377064,0.091205762,0.441749948,0.624387797,0.603158509,0.60035995,0.322500755,0.230616786,0.305243965,0.007500752,0.063045497,0.13705485,0.147311629,0.412500731
16,0.589866705,0.650001304,0.733391707,0.577509827,0.062132666,0.462091694,0.705409151,0.648491226,0.63444073,0.440001007,0.314500952,0.365826783,0.020001003,0.093509031,0.16028125,0.133172579,0.360001106,0.078364579,0.011050824,0.930576022,0.00308,0.05127339,0.129391117,0.589866705,0.650001304,0.733391707,0.577509827,0.062132666,0.462091694,0.705409151,0.648491226,0.63444073,0.440001007,0.314500952,0.365826783,0.020001003,0.093509031,0.16028125,0.133172579,0.360001106,0.442400029,0.487500978,0.55004378,0.43313237,0.0465995,0.346568771,0.529056863,0.48636842,0.475830548,0.330000755,0.235875714,0.274370087,0.015000752,0.070131773,0.120210938,0.099879434,0.27000083
17,0.058182875,0.169001304,0.282196341,0.073637303,0,0.120923184,0.199032059,0.097806518,0.057530948,0.440001007,0.317489048,0.274661612,0.030001004,0.062058326,0.134325004,0.099901094,0.240000974,0.228723897,0.254917346,0.970570206,0.16118,0.229251235,0.390907415,0.058182875,0.169001304,0.282196341,0.073637303,0,0.120923184,0.199032059,0.097806518,0.057530948,0.440001007,0.317489048,0.274661612,0.030001004,0.062058326,0.134325004,0.099901094,0.240000974,0.043637156,0.126750978,0.211647256,0.055227977,0,0.090692388,0.149274044,0.073354889,0.043148211,0.330000755,0.238116786,0.205996209,0.022500753,0.046543745,0.100743753,0.074925821,0.180000731
18,0,0,0,0,0,0,0,0,0,0.450001007,0.324500952,0.156285478,0.030001004,0.037187907,0.084905738,0.05662958,0.110000988,0.50804876,0.7141094,0.998307265,0.56765,0.607418681,0.793997598,0,0,0,0,0,0,0,0,0,0.450001007,0.324500952,0.156285478,0.030001004,0.037187907,0.084905738,0.05662958,0.110000988,0,0,0,0,0,0,0,0,0,0.337500755,0.243375714,0.117214109,0.022500753,0.02789093,0.063679304,0.042472185,0.082500741
19,0,0,0,0,0,0,0,0,0,0.460001007,0.334500952,0.067909275,0.020001003,0.036029664,0.048034199,0.043329545,0.050000994,0.577419649,0.816328609,0.987692972,1,0.93572649,0.814268753,0,0,0,0,0,0,0,0,0,0.460001007,0.334500952,0.067909275,0.020001003,0.036029664,0.048034199,0.043329545,0.050000994,0,0,0,0,0,0,0,0,0,0.345000755,0.250875714,0.050931956,0.015000752,0.027022248,0.036025649,0.032497159,0.037500746
20,0,0,0,0,0,0,0,0,0,0.490001007,0.355536667,0.040698242,0.030001004,0.045478068,0.032333139,0.03334382,0.020000994,0.568507122,0.792550068,0.976988288,1,0.95319736,0.788503668,0,0,0,0,0,0,0,0,0,0.490001007,0.355536667,0.040698242,0.030001004,0.045478068,0.032333139,0.03334382,0.020000994,0,0,0,0,0,0,0,0,0,0.367500755,0.2666525,0.030523682,0.022500753,0.034108551,0.024249854,0.025007865,0.015000746
21,0,0,0,0,0,0,0,0,0,0.500001007,0.362548571,0.085349621,0.060001007,0.082113365,0.043575424,0.043329545,0.050000994,0.570212943,0.789574467,0.949574493,1,0.926151181,0.710272813,0,0,0,0,0,0,0,0,0,0.500001007,0.362548571,0.085349621,0.060001007,0.082113365,0.043575424,0.043329545,0.050000994,0,0,0,0,0,0,0,0,0,0.375000755,0.271911428,0.064012216,0.045000755,0.061585024,0.032681568,0.032497159,0.037500746
22,0,0,0,0,0,0,0,0,0,0.520001007,0.376572381,0.153257896,0.150001021,0.12624973,0.067997062,0.05331528,0.080000974,0.474808732,0.645037786,0.904266518,1,0.900261992,0.557451741,0,0,0,0,0,0,0,0,0,0.520001007,0.376572381,0.153257896,0.150001021,0.12624973,0.067997062,0.05331528,0.080000974,0,0,0,0,0,0,0,0,0,0.390000755,0.282429286,0.114943422,0.112500766,0.094687298,0.050997797,0.03998646,0.060000731
23,0,0,0,0,0,0,0,0,0,0.520001007,0.379560476,0.204423066,0.290000985,0.142465135,0.098518561,0.06997242,0.110000988,0.370429264,0.409787385,0.857907532,0.79469,0.840456002,0.459144903,0,0,0,0,0,0,0,0,0,0.520001007,0.379560476,0.204423066,0.290000985,0.142465135,0.098518561,0.06997242,0.110000988,0,0,0,0,0,0,0,0,0,0.390000755,0.284670357,0.1533173,0.217500739,0.106848851,0.073888921,0.052479315,0.082500741
24,0,0,0,0,0,0,0,0,0,0.530001007,0.386572381,0.206982743,0.380001087,0.128018889,0.107514141,0.07662957,0.130000988,0.291705102,0.251527315,0.82354858,0.55135,0.592727869,0.395948267,0,0,0,0,0,0,0,0,0,0.530001007,0.386572381,0.206982743,0.380001087,0.128018889,0.107514141,0.07662957,0.130000988,0,0,0,0,0,0,0,0,0,0.397500755,0.289929286,0.155237057,0.285000815,0.096014167,0.080635606,0.057472178,0.097500741
25,0,0,0,0,0,0,0,0,0,0.530001007,0.386572381,0.200239616,0.390000984,0.104306696,0.11200757,0.079958146,0.140000988,0.218219129,0.183513887,0.829955222,0.29168,0.357808028,0.420194517,0,0,0,0,0,0,0,0,0,0.530001007,0.386572381,0.200239616,0.390000984,0.104306696,0.11200757,0.079958146,0.140000988,0,0,0,0,0,0,0,0,0,0.397500755,0.289929286,0.150179712,0.292500738,0.078230022,0.084005678,0.05996861,0.105000741
26,0,0,0,0,0,0,0,0,0,0.530001007,0.383584286,0.188845156,0.440000925,0.084675863,0.106509704,0.076615296,0.150001027,0.194810841,0.069221613,0.817659227,0.21707,0.287598924,0.415025812,0,0,0,0,0,0,0,0,0,0.530001007,0.383584286,0.188845156,0.440000925,0.084675863,0.106509704,0.076615296,0.150001027,0,0,0,0,0,0,0,0,0,0.397500755,0.287688215,0.141633867,0.330000694,0.063506897,0.079882278,0.057461472,0.11250077
27,0,0,0,0,0,0,0,0,0,0.530001007,0.38059619,0.19675343,0.370001047,0.059987908,0.109689058,0.073272455,0.160001014,0.178248602,0.026351828,0.816341444,0.15654,0.228834839,0.420722849,0,0,0,0,0,0,0,0,0,0.530001007,0.38059619,0.19675343,0.370001047,0.059987908,0.109689058,0.073272455,0.160001014,0,0,0,0,0,0,0,0,0,0.397500755,0.285447143,0.147565073,0.277500785,0.044990931,0.082266794,0.054954341,0.120000761
28,0,0,0,0,0,0,0,0,0,0.540001007,0.38462,0.223964463,0.380001087,0.052304389,0.117680167,0.086572481,0.220000961,0.178494317,0.017164983,0.817891024,0.12857,0.200829517,0.472209483,0,0,0,0,0,0,0,0,0,0.540001007,0.38462,0.223964463,0.380001087,0.052304389,0.117680167,0.086572481,0.220000961,0,0,0,0,0,0,0,0,0,0.405000755,0.288465,0.167973347,0.285000815,0.039228292,0.088260125,0.064929361,0.165000721
29,0,0,0,0,0,0,0,0,0,0.540001007,0.38462,0.247221266,0.340001056,0.047671416,0.128913767,0.096558253,0.250000974,0.194307275,0.056876902,0.843790071,0.12806,0.20031037,0.592915969,0,0,0,0,0,0,0,0,0,0.540001007,0.38462,0.247221266,0.340001056,0.047671416,0.128913767,0.096558253,0.250000974,0,0,0,0,0,0,0,0,0,0.405000755,0.288465,0.18541595,0.255000792,0.035753562,0.096685325,0.07241869,0.187500731
30,0,0,0,0,0,0,0,0,0,0.550001007,0.391631905,0.279083678,0.360001137,0.042249372,0.148833307,0.116529704,0.310001106,0.252188056,0.252941851,0.889768267,0.16265,0.234872758,0.784504983,0,0,0,0,0,0,0,0,0,0.550001007,0.391631905,0.279083678,0.360001137,0.042249372,0.148833307,0.116529704,0.310001106,0,0,0,0,0,0,0,0,0,0.412500755,0.293723929,0.209312759,0.270000853,0.031687029,0.11162498,0.087397278,0.23250083
31,0,0,0,0.0408818,0,0,0,0.012306723,0.009470379,0.550001007,0.39462,0.297689195,0.410001078,0.048040583,0.163627741,0.133186844,0.340000974,0.362702778,0.453378071,0.943202153,0.26675,0.334546077,1,0,0,0,0.0408818,0,0,0,0.012306723,0.009470379,0.550001007,0.39462,0.297689195,0.410001078,0.048040583,0.163627741,0.133186844,0.340000974,0,0,0,0.03066135,0,0,0,0.009230042,0.007102784,0.412500755,0.295965,0.223266896,0.307500809,0.036030437,0.122720806,0.099890133,0.255000731
32,0.069290332,0.299001304,0.189293976,0.441510613,0,0.105110601,0.18555785,0.418474765,0.275833843,0.560001074,0.40462,0.311643332,0.380001087,0.044565853,0.176184155,0.15317256,0.380000974,0.215640405,0.452285303,0.983361872,0.03415,0.097445028,0.282217165,0.069290332,0.299001304,0.189293976,0.441510613,0,0.105110601,0.18555785,0.418474765,0.275833843,0.560001074,0.40462,0.311643332,0.380001087,0.044565853,0.176184155,0.15317256,0.380000974,0.051967749,0.224250978,0.141970482,0.33113296,0,0.078832951,0.139168388,0.313856074,0.206875382,0.420000806,0.303465,0.233732499,0.285000815,0.03342439,0.132138116,0.11487942,0.285000731
33,0.427388193,0.338001304,0.734976829,0.57935967,0,0.49776428,0.622280043,0.60549465,0.631413883,0.570001007,0.40864381,0.316294711,0.440000925,0.051515312,0.172631971,0.153158295,0.400001106,0.088501364,0.113511886,0.984272295,4.70E-04,0.046372892,0.13686617,0.427388193,0.338001304,0.734976829,0.57935967,0,0.49776428,0.622280043,0.60549465,0.631413883,0.570001007,0.40864381,0.316294711,0.440000925,0.051515312,0.172631971,0.153158295,0.400001106,0.320541145,0.253500978,0.551232622,0.434519753,0,0.37332321,0.466710032,0.454120988,0.473560412,0.427500755,0.306482858,0.237221033,0.330000694,0.038636484,0.129473978,0.114868721,0.30000083
34,0.739370939,0.754001449,0.837391463,0.552409198,0.017015598,0.468748233,0.81768289,0.84532215,0.818396697,0.570001007,0.405655714,0.330248849,0.380001087,0.044565853,0.173564671,0.163129755,0.450001093,0.067025539,0.001109242,0.965298766,1.00E-05,0.044552966,0.131633029,0.739370939,0.754001449,0.837391463,0.552409198,0.017015598,0.468748233,0.81768289,0.84532215,0.818396697,0.570001007,0.405655714,0.330248849,0.380001087,0.044565853,0.173564671,0.163129755,0.450001093,0.554528204,0.565501087,0.628043597,0.414306899,0.012761699,0.351561175,0.613262168,0.633991613,0.613797523,0.427500755,0.304241786,0.247686637,0.285000815,0.03342439,0.130173503,0.122347316,0.33750082
35,0.727978287,0.793001449,0.763196341,0.64436989,0.07881386,0.54564018,0.803347372,0.835180001,0.818164072,0.580001007,0.412667619,0.354202986,0.460001149,0.061570358,0.180623063,0.18642978,0.520000961,0.06463644,0.001108467,0.945606778,0.00E+00,0.044415071,0.129269419,0.727978287,0.793001449,0.763196341,0.64436989,0.07881386,0.54564018,0.803347372,0.835180001,0.818164072,0.580001007,0.412667619,0.354202986,0.460001149,0.061570358,0.180623063,0.18642978,0.520000961,0.545983715,0.594751087,0.572397256,0.483277418,0.059110395,0.409230135,0.602510529,0.626385001,0.613623054,0.435000755,0.309500714,0.26565224,0.345000862,0.046177769,0.135467297,0.139822335,0.390000721
36,0.727744962,0.806001449,0.752415854,0.648580582,0.151184319,0.53890784,0.784135883,0.81039325,0.776880302,0.600001007,0.426691429,0.373505744,0.500001049,0.074493457,0.187380673,0.21305838,0.600001106,0.064577874,0.001108405,0.925124321,0.00E+00,0.044412111,0.129215353,0.727744962,0.806001449,0.752415854,0.648580582,0.151184319,0.53890784,0.784135883,0.81039325,0.776880302,0.600001007,0.426691429,0.373505744,0.500001049,0.074493457,0.187380673,0.21305838,0.600001106,0.545808722,0.604501087,0.564311891,0.486435437,0.113388239,0.40418088,0.588101912,0.607794938,0.582660227,0.450000755,0.320018572,0.280129308,0.375000787,0.055870093,0.140535505,0.159793785,0.45000083
37,0.727848662,0.832001449,0.591342683,0.662766116,0.091813851,0.566373453,0.711921862,0.773285462,0.733772451,0.640001007,0.457727143,0.383505744,0.620001141,0.097234115,0.197406659,0.236372671,0.650001106,0.064577874,0.001108392,0.911730225,0.00E+00,0.044412101,0.129214688,0.727848662,0.832001449,0.591342683,0.662766116,0.091813851,0.566373453,0.711921862,0.773285462,0.733772451,0.640001007,0.457727143,0.383505744,0.620001141,0.097234115,0.197406659,0.236372671,0.650001106,0.545886497,0.624001087,0.443507012,0.497074587,0.068860388,0.42478009,0.533941397,0.579964097,0.550329338,0.480000755,0.343295357,0.287629308,0.465000856,0.072925586,0.148054994,0.177279503,0.48750083
38,0.727719037,0.819001449,0.559635366,0.517313286,0.05890399,0.508642761,0.699403908,0.688037056,0.608463671,0.660001074,0.474739048,0.394202986,0.690001019,0.121922128,0.203231414,0.249701237,0.670000974,0.064605004,0.001108392,0.895833183,0.00E+00,0.044412111,0.12921472,0.727719037,0.819001449,0.559635366,0.517313286,0.05890399,0.508642761,0.699403908,0.688037056,0.608463671,0.660001074,0.474739048,0.394202986,0.690001019,0.121922128,0.203231414,0.249701237,0.670000974,0.545789278,0.614251087,0.419726525,0.387984965,0.044177993,0.381482071,0.524552931,0.516027792,0.456347753,0.495000806,0.356054286,0.29565224,0.517500764,0.091441596,0.152423561,0.187275928,0.502500731
39,0.623733563,0.780001449,0.188976927,0.264549253,0.051447778,0.502322569,0.52405623,0.711004082,0.717076815,0.650001007,0.470715238,0.383505744,0.780000991,0.11631762,0.210967474,0.243058352,0.630000961,0.065943745,0.001108392,0.90042643,0.00E+00,0.044417853,0.129239662,0.623733563,0.780001449,0.188976927,0.264549253,0.051447778,0.502322569,0.52405623,0.711004082,0.717076815,0.650001007,0.470715238,0.383505744,0.780000991,0.11631762,0.210967474,0.243058352,0.630000961,0.467800172,0.585001087,0.141732695,0.19841194,0.038585834,0.376741927,0.393042173,0.533253062,0.537807611,0.487500755,0.353036429,0.287629308,0.585000743,0.087238215,0.158225606,0.182293764,0.472500721
40,0.392795436,0.611001304,0.155050098,0.411115959,0.020307572,0.318995625,0.350286108,0.56822162,0.551434393,0.640001007,0.466691429,0.364202986,0.820001165,0.112660467,0.210026124,0.223101167,0.550000974,0.085717839,0.001111456,0.916219774,1.40E-04,0.045217766,0.13240065,0.392795436,0.611001304,0.155050098,0.411115959,0.020307572,0.318995625,0.350286108,0.56822162,0.551434393,0.640001007,0.466691429,0.364202986,0.820001165,0.112660467,0.210026124,0.223101167,0.550000974,0.294596577,0.458250978,0.116287574,0.308336969,0.015230679,0.239246719,0.262714581,0.426166215,0.413575795,0.480000755,0.350018572,0.27315224,0.615000874,0.08449535,0.157519593,0.167325875,0.412500731
41,0.05774215,0.195001304,0.015220812,0.003833847,0,0.049287144,0.058014122,0.103653665,0.064847058,0.600001007,0.441631905,0.360248849,0.800001084,0.11918572,0.213242663,0.213129707,0.500000974,0.273155687,0.375506122,0.956165521,0.07288,0.142320391,0.443213881,0.05774215,0.195001304,0.015220812,0.003833847,0,0.049287144,0.058014122,0.103653665,0.064847058,0.600001007,0.441631905,0.360248849,0.800001084,0.11918572,0.213242663,0.213129707,0.500000974,0.043306613,0.146250978,0.011415609,0.002875385,0,0.036965358,0.043510592,0.077740249,0.048635294,0.450000755,0.331223929,0.270186637,0.600000813,0.08938929,0.159931997,0.15984728,0.375000731
42,0,0,0,0,0,0,0,0,0,0.580001007,0.427608095,0.350946091,0.780000991,0.116869234,0.208731811,0.206472557,0.480000961,0.649326332,0.830942928,0.990822974,1,0.829773161,0.723951125,0,0,0,0,0,0,0,0,0,0.580001007,0.427608095,0.350946091,0.780000991,0.116869234,0.208731811,0.206472557,0.480000961,0,0,0,0,0,0,0,0,0,0.435000755,0.320706071,0.263209568,0.585000743,0.087651926,0.156548858,0.154854418,0.360000721
43,0,0,0,0,0,0,0,0,0,0.590001007,0.431631905,0.34559747,0.800001084,0.110343981,0.200995924,0.199801141,0.480000961,0.915914672,0.849586491,0.97471292,1,0.990981079,0.731659934,0,0,0,0,0,0,0,0,0,0.590001007,0.431631905,0.34559747,0.800001084,0.110343981,0.200995924,0.199801141,0.480000961,0,0,0,0,0,0,0,0,0,0.442500755,0.323723929,0.259198103,0.600000813,0.082757986,0.150746943,0.149850856,0.360000721
44,0,0,0,0,0,0,0,0,0,0.590001007,0.431631905,0.350248849,0.810001125,0.111502224,0.203242682,0.203129716,0.490000974,0.752850343,0.893489966,0.938280416,1,1,0.723521339,0,0,0,0,0,0,0,0,0,0.590001007,0.431631905,0.350248849,0.810001125,0.111502224,0.203242682,0.203129716,0.490000974,0,0,0,0,0,0,0,0,0,0.442500755,0.323723929,0.262686637,0.607500844,0.083626668,0.152432012,0.152347287,0.367500731
