Time_Index,Central_Solar,IID_Solar,LADWP_Solar,NCNC_Solar,North_Solar,PGE_Solar,SCE_Solar,SDGE_Solar,South_Solar,Central_Wind,LADWP_Wind,NCNC_Wind,North_Wind,PGE_Wind,SCE_Wind,SDGE_Wind,South_Wind,LADWP_Hydro,NCNC_Hydro,North_Hydro,PGE_Hydro,SCE_Hydro,South_Hydro,Central_Solar_Invest,IID_Solar_Invest,LADWP_Solar_Invest,NCNC_Solar_Invest,North_Solar_Invest,PGE_Solar_Invest,SCE_Solar_Invest,SDGE_Solar_Invest,South_Solar_Invest,Central_Wind_Invest,LADWP_Wind_Invest,NCNC_Wind_Invest,North_Wind_Invest,PGE_Wind_Invest,SCE_Wind_Invest,SDGE_Wind_Invest,South_Wind_Invest,Central_Solar_LowerQuality_Invest,IID_Solar_LowerQuality_Invest,LADWP_Solar_LowerQuality_Invest,NCNC_Solar_LowerQuality_Invest,North_Solar_LowerQuality_Invest,PGE_Solar_LowerQuality_Invest,SCE_Solar_LowerQuality_Invest,SDGE_Solar_LowerQuality_Invest,South_Solar_LowerQuality_Invest,Central_Wind_LowerQuality_Invest,LADWP_Wind_LowerQuality_Invest,NCNC_Wind_LowerQuality_Invest,North_Wind_LowerQuality_Invest,PGE_Wind_LowerQuality_Invest,SCE_Wind_LowerQuality_Invest,SDGE_Wind_LowerQuality_Invest,South_Wind_LowerQuality_Invest
1782,0,0,0,0,0,0,0,0,0,0.340001007,0.259322381,0.149542374,0.110001014,0.023789888,0.12028228,0.12325818,0.230000961,0.350007521,0.251998051,0.888985761,0.28244,0.379966205,0.702293888,0,0,0,0,0,0,0,0,0,0.340001007,0.259322381,0.149542374,0.110001014,0.023789888,0.12028228,0.12325818,0.230000961,0,0,0,0,0,0,0,0,0,0.255000755,0.194491786,0.112156781,0.082500761,0.017842416,0.09021171,0.092443635,0.172500721
1783,0.231042824,0.273001304,0.206098854,0.244681329,0.00224593,0.061129083,0.231461126,0.291167196,0.321679401,0.310001007,0.244262857,0.11698272,0.110001014,0.024341501,0.118081324,0.119958136,0.180000974,0.322303583,0.271999066,0.930372116,0.18002,0.278726069,0.48715293,0.231042824,0.273001304,0.206098854,0.244681329,0.00224593,0.061129083,0.231461126,0.291167196,0.321679401,0.310001007,0.244262857,0.11698272,0.110001014,0.024341501,0.118081324,0.119958136,0.180000974,0.173282118,0.204750978,0.154574141,0.183510997,0.001684448,0.045846812,0.173595845,0.218375397,0.241259551,0.232500755,0.183197143,0.08773704,0.082500761,0.018256126,0.088560993,0.089968602,0.135000731
1784,0.774948848,0.663001377,0.811391463,0.816170204,0.338739821,0.480337437,0.825687908,0.761304717,0.784692178,0.250001007,0.205179595,0.070468929,0.110001014,0.025996341,0.107180854,0.100000951,0.100001014,0.162415462,0.140101764,0.932712585,0.00551,0.078458118,0.256263041,0.774948848,0.663001377,0.811391463,0.816170204,0.338739821,0.480337437,0.825687908,0.761304717,0.784692178,0.250001007,0.205179595,0.070468929,0.110001014,0.025996341,0.107180854,0.100000951,0.100001014,0.581211636,0.497251033,0.608543597,0.612127653,0.254054866,0.360253078,0.619265931,0.570978538,0.588519134,0.187500755,0.153884696,0.052851697,0.082500761,0.019497256,0.080385641,0.075000713,0.075000761
1785,0.890137722,0.949001449,0.994439268,0.969445362,0.593543494,0.909772363,0.991459056,0.952958263,0.971565542,0.210001007,0.183108143,0.047212033,0.110001014,0.027651181,0.113338861,0.100029577,0.060000994,0.107103741,0.065444619,0.922373295,1.90E-04,0.067319077,0.230920214,0.890137722,0.949001449,0.994439268,0.969445362,0.593543494,0.909772363,0.991459056,0.952958263,0.971565542,0.210001007,0.183108143,0.047212033,0.110001014,0.027651181,0.113338861,0.100029577,0.060000994,0.667603292,0.711751087,0.745829451,0.727084022,0.445157621,0.682329272,0.743594292,0.714718697,0.728674157,0.157500755,0.137331107,0.035409025,0.082500761,0.020738386,0.085004146,0.075022183,0.045000746
1786,0.890267347,1,1,0.986087657,0.786451412,0.967978412,0.998185079,0.981699596,0.993329474,0.200001007,0.179084333,0.047212033,0.090001026,0.026437921,0.123011849,0.103372417,0.050000994,0.096012272,0.038776144,0.879146133,1.00E-05,0.066536092,0.227396192,0.890267347,1,1,0.986087657,0.786451412,0.967978412,0.998185079,0.981699596,0.993329474,0.200001007,0.179084333,0.047212033,0.090001026,0.026437921,0.123011849,0.103372417,0.050000994,0.66770051,0.75,0.75,0.739565743,0.589838559,0.725983809,0.748638809,0.736274697,0.744997106,0.150000755,0.13431325,0.035409025,0.06750077,0.019828441,0.092258887,0.077529313,0.037500746
1787,0.890317203,0.988001449,1,0.993180425,0.77984771,0.981303825,0.999358299,0.999842748,0.996623717,0.200001007,0.185060524,0.051863412,0.050001005,0.024563015,0.146559001,0.123372398,0.070000994,0.094673762,0.033139305,0.821819788,0.00E+00,0.066470193,0.227124102,0.890317203,0.988001449,1,0.993180425,0.77984771,0.981303825,0.999358299,0.999842748,0.996623717,0.200001007,0.185060524,0.051863412,0.050001005,0.024563015,0.146559001,0.123372398,0.070000994,0.667737902,0.741001087,0.75,0.744885319,0.584885783,0.735977869,0.749518724,0.749882061,0.747467788,0.150000755,0.138795393,0.038897559,0.037500754,0.018422261,0.109919251,0.092529299,0.052500746
1788,0.890317203,0.988001449,1,0.993180425,0.783307549,0.983320109,0.999824212,0.995898858,0.995186104,0.270001007,0.237131976,0.070468929,0.020001003,0.022191506,0.165288245,0.140029634,0.100001014,0.094641102,0.031730045,0.784044157,0.00E+00,0.06646978,0.227117582,0.890317203,0.988001449,1,0.993180425,0.783307549,0.983320109,0.999824212,0.995898858,0.995186104,0.270001007,0.237131976,0.070468929,0.020001003,0.022191506,0.165288245,0.140029634,0.100001014,0.667737902,0.741001087,0.75,0.744885319,0.587480662,0.737490082,0.749868159,0.746924144,0.746389578,0.202500755,0.177848982,0.052851697,0.015000752,0.01664363,0.123966184,0.105022226,0.075000761
1789,0.890293272,0.988001449,1,0.993180425,0.775193297,0.988186223,0.99864797,0.997950058,0.995933663,0.310001007,0.268167619,0.113028583,0.010001002,0.030978246,0.194915461,0.1666725,0.160001014,0.094639988,0.031700141,0.761667554,0.00E+00,0.06646978,0.227118064,0.890293272,0.988001449,1,0.993180425,0.775193297,0.988186223,0.99864797,0.997950058,0.995933663,0.310001007,0.268167619,0.113028583,0.010001002,0.030978246,0.194915461,0.1666725,0.160001014,0.667719954,0.741001087,0.75,0.744885319,0.581394973,0.741139667,0.748985978,0.748462544,0.746950247,0.232500755,0.201125714,0.084771437,0.007500752,0.023233685,0.146186596,0.125004375,0.120000761
1790,0.890267347,0.975001449,0.998244146,0.993180425,0.757994078,0.984750805,0.996756993,0.993956476,0.992965662,0.310001007,0.277131905,0.127679962,0,0.041971446,0.23039101,0.193343991,0.180000974,0.094642178,0.031700141,0.754123807,0.00E+00,0.06646978,0.227432855,0.890267347,0.975001449,0.998244146,0.993180425,0.757994078,0.984750805,0.996756993,0.993956476,0.992965662,0.310001007,0.277131905,0.127679962,0,0.041971446,0.23039101,0.193343991,0.180000974,0.66770051,0.731251087,0.74868311,0.744885319,0.568495559,0.738563104,0.747567745,0.745467357,0.744724247,0.232500755,0.207848929,0.095759972,0,0.031478585,0.172793258,0.145007993,0.135000731
1791,0.890241422,0.949001449,0.99063439,0.988454796,0.789412166,0.962892349,0.992511642,0.97323187,0.974875886,0.290001007,0.290000952,0.146982743,0,0.05853576,0.318437754,0.26337255,0.210000961,0.097176462,0.032473402,0.767191826,0.00E+00,0.066471028,0.296999217,0.890241422,0.949001449,0.99063439,0.988454796,0.789412166,0.962892349,0.992511642,0.97323187,0.974875886,0.290001007,0.290000952,0.146982743,0,0.05853576,0.318437754,0.26337255,0.210000961,0.667681067,0.711751087,0.742975793,0.741341097,0.592059125,0.722169262,0.744383732,0.729923903,0.731156915,0.217500755,0.217500714,0.110237057,0,0.04390182,0.238828316,0.197529413,0.157500721
1792,0.810215856,0.858001449,0.946781707,0.914027909,0.640321068,0.898347351,0.925186435,0.88035924,0.871961671,0.240001007,0.284822381,0.169542374,0,0.055761779,0.409320683,0.3434011,0.250000974,0.118946599,0.040370218,0.799770143,1.00E-05,0.066568729,0.305910322,0.810215856,0.858001449,0.946781707,0.914027909,0.640321068,0.898347351,0.925186435,0.88035924,0.871961671,0.240001007,0.284822381,0.169542374,0,0.055761779,0.409320683,0.3434011,0.250000974,0.607661892,0.643501087,0.71008628,0.685520932,0.480240801,0.673760513,0.693889826,0.66026943,0.653971253,0.180000755,0.213616786,0.127156781,0,0.041821334,0.306990512,0.257550825,0.187500731
1793,0.578966629,0.624001304,0.729586829,0.62976533,0.429284567,0.712623837,0.684049929,0.581768158,0.574319894,0.210001007,0.290679524,0.177450672,0,0.044697626,0.489920186,0.413429659,0.280000974,0.215367051,0.104109214,0.824616317,0.00316,0.074161447,0.550388148,0.578966629,0.624001304,0.729586829,0.62976533,0.429284567,0.712623837,0.684049929,0.581768158,0.574319894,0.210001007,0.290679524,0.177450672,0,0.044697626,0.489920186,0.413429659,0.280000974,0.434224972,0.468000978,0.547190122,0.472323998,0.321963425,0.534467878,0.513037447,0.436326119,0.430739921,0.157500755,0.218009643,0.133088004,0,0.03352322,0.36744014,0.310072244,0.210000731
1794,0.081486661,0.104001304,0.193098854,0.118329914,0.15658628,0.222611909,0.148731822,0.070780179,0.048833295,0.220001007,0.31562,0.182102028,0,0.047455687,0.536706152,0.456786822,0.290000974,0.458059187,0.288823085,0.879495035,0.20446,0.303294794,0.770059748,0.081486661,0.104001304,0.193098854,0.118329914,0.15658628,0.222611909,0.148731822,0.070780179,0.048833295,0.220001007,0.31562,0.182102028,0,0.047455687,0.536706152,0.456786822,0.290000974,0.061114996,0.078000978,0.144824141,0.088747436,0.11743971,0.166958932,0.111548867,0.053085134,0.036624971,0.165000755,0.236715,0.136576521,0,0.035591765,0.402529614,0.342590117,0.217500731
1795,0,0,0,0,0,0,0,0,0,0.270001007,0.350679524,0.182102028,0,0.047455687,0.536749492,0.456786822,0.290000974,0.600559645,0.451286638,0.899484766,0.52993,0.614667646,0.867023299,0,0,0,0,0,0,0,0,0,0.270001007,0.350679524,0.182102028,0,0.047455687,0.536749492,0.456786822,0.290000974,0,0,0,0,0,0,0,0,0,0.202500755,0.263009643,0.136576521,0,0.035591765,0.402562119,0.342590117,0.217500731
1796,0,0,0,0,0,0,0,0,0,0.310001007,0.372750952,0.189542374,0.010001002,0.080671295,0.514554954,0.436786841,0.270001106,0.583455416,0.468919896,0.899191509,0.63565,0.713385066,0.84384476,0,0,0,0,0,0,0,0,0,0.310001007,0.372750952,0.189542374,0.010001002,0.080671295,0.514554954,0.436786841,0.270001106,0,0,0,0,0,0,0,0,0,0.232500755,0.279563214,0.142156781,0.007500752,0.060503471,0.385916216,0.327590131,0.20250083
1797,0,0,0,0,0,0,0,0,0,0.340001007,0.375858095,0.203028583,0.030001004,0.129418915,0.45912625,0.383443953,0.230000961,0.558617095,0.429438923,0.892260705,0.69798,0.771508143,0.780257627,0,0,0,0,0,0,0,0,0,0.340001007,0.375858095,0.203028583,0.030001004,0.129418915,0.45912625,0.383443953,0.230000961,0,0,0,0,0,0,0,0,0,0.255000755,0.281893571,0.152271437,0.022500753,0.097064186,0.344344688,0.287582965,0.172500721
1798,0,0,0,0,0,0,0,0,0,0.380001007,0.377012857,0.208606517,0.050001005,0.193092064,0.371485691,0.303429669,0.170000961,0.459071304,0.345300099,0.870286127,0.67984,0.754595045,0.717547439,0,0,0,0,0,0,0,0,0,0.380001007,0.377012857,0.208606517,0.050001005,0.193092064,0.371485691,0.303429669,0.170000961,0,0,0,0,0,0,0,0,0,0.285000755,0.282759643,0.156454888,0.037500754,0.144819048,0.278614268,0.227572252,0.127500721
1799,0,0,0,0,0,0,0,0,0,0.410001007,0.38012,0.143487209,0.050001005,0.18923077,0.291652791,0.22345818,0.050000994,0.387274447,0.255167511,0.84350087,0.61488,0.694013377,0.657220698,0,0,0,0,0,0,0,0,0,0.410001007,0.38012,0.143487209,0.050001005,0.18923077,0.291652791,0.22345818,0.050000994,0,0,0,0,0,0,0,0,0,0.307500755,0.28509,0.107615407,0.037500754,0.141923078,0.218739593,0.167593635,0.037500746
1800,0,0,0,0,0,0,0,0,0,0.420001007,0.366215238,0.099533071,0.040001006,0.159892411,0.225905989,0.166772547,0.020000994,0.328004284,0.19515981,0.827283151,0.51412,0.599870404,0.605262565,0,0,0,0,0,0,0,0,0,0.420001007,0.366215238,0.099533071,0.040001006,0.159892411,0.225905989,0.166772547,0.020000994,0,0,0,0,0,0,0,0,0,0.315000755,0.274661429,0.074649803,0.030000755,0.119919308,0.169429492,0.12507941,0.015000746
1801,0,0,0,0,0,0,0,0,0,0.430001007,0.361274762,0.079533071,0.040001006,0.137244412,0.17688332,0.136758215,0.010001001,0.312490667,0.128673531,0.793732525,0.41171,0.49602759,0.595797403,0,0,0,0,0,0,0,0,0,0.430001007,0.361274762,0.079533071,0.040001006,0.137244412,0.17688332,0.136758215,0.010001001,0,0,0,0,0,0,0,0,0,0.322500755,0.270956072,0.059649803,0.030000755,0.102933309,0.13266249,0.102568661,0.007500751
1802,0,0,0,0,0,0,0,0,0,0.440001007,0.356334286,0.06883583,0.040001006,0.115699582,0.136228196,0.110072458,0.010001001,0.287498956,0.116148539,0.791152925,0.32252,0.407183306,0.560675674,0,0,0,0,0,0,0,0,0,0.440001007,0.356334286,0.06883583,0.040001006,0.115699582,0.136228196,0.110072458,0.010001001,0,0,0,0,0,0,0,0,0,0.330000755,0.267250715,0.051626873,0.030000755,0.086774687,0.102171147,0.082554344,0.007500751
1803,0,0,0,0,0,0,0,0,0,0.470001007,0.37139381,0.076046863,0.070000996,0.091545809,0.126187388,0.106715258,0.040000994,0.273372019,0.109240813,0.793050317,0.24775,0.332488679,0.545025696,0,0,0,0,0,0,0,0,0,0.470001007,0.37139381,0.076046863,0.070000996,0.091545809,0.126187388,0.106715258,0.040000994,0,0,0,0,0,0,0,0,0,0.352500755,0.278545358,0.057035147,0.052500747,0.068659357,0.094640541,0.080036444,0.030000746
1804,0,0,0,0,0,0,0,0,0,0.480001007,0.369441429,0.097212033,0.100001013,0.067943649,0.118998976,0.106672462,0.100001014,0.272337158,0.114333983,0.807720093,0.21294,0.297516473,0.547447383,0,0,0,0,0,0,0,0,0,0.480001007,0.369441429,0.097212033,0.100001013,0.067943649,0.118998976,0.106672462,0.100001014,0,0,0,0,0,0,0,0,0,0.360000755,0.277081072,0.072909025,0.07500076,0.050957737,0.089249232,0.080004347,0.075000761
1805,0,0,0,0,0,0,0,0,0,0.480001007,0.363465238,0.122331341,0.120001019,0.034341495,0.120165782,0.119958136,0.180000974,0.282664203,0.121079795,0.84850831,0.19646,0.280892203,0.564993374,0,0,0,0,0,0,0,0,0,0.480001007,0.363465238,0.122331341,0.120001019,0.034341495,0.120165782,0.119958136,0.180000974,0,0,0,0,0,0,0,0,0,0.360000755,0.272598929,0.091748506,0.090000764,0.025756121,0.090124337,0.089968602,0.135000731
1806,0,0,0,0,0,0,0,0,0,0.460001007,0.340477143,0.12558826,0.13000102,0.017816231,0.105591862,0.109929615,0.210000961,0.300109404,0.132775596,0.894338105,0.20288,0.287370138,0.607682686,0,0,0,0,0,0,0,0,0,0.460001007,0.340477143,0.12558826,0.13000102,0.017816231,0.105591862,0.109929615,0.210000961,0,0,0,0,0,0,0,0,0,0.345000755,0.255357857,0.094191195,0.097500765,0.013362173,0.079193897,0.082447211,0.157500721
1807,0.30028019,0.273001304,0.191196415,0.327719851,0.005616466,0.079329526,0.243320883,0.35936548,0.377996389,0.430001007,0.316453333,0.097679962,0.100001013,0.013238274,0.082403827,0.08328673,0.150001027,0.257876732,0.126753123,0.938843529,0.07759,0.158078388,0.425683117,0.30028019,0.273001304,0.191196415,0.327719851,0.005616466,0.079329526,0.243320883,0.35936548,0.377996389,0.430001007,0.316453333,0.097679962,0.100001013,0.013238274,0.082403827,0.08328673,0.150001027,0.225210143,0.204750978,0.143397311,0.245789888,0.00421235,0.059497145,0.182490662,0.26952411,0.283497292,0.322500755,0.23734,0.073259972,0.07500076,0.009928706,0.06180287,0.062465048,0.11250077
1808,0.774663673,0.689001304,0.755586585,0.75403184,0.370321768,0.515893882,0.795983929,0.841392099,0.823405763,0.390001007,0.285417619,0.060468929,0.070000996,0.009211926,0.05665076,0.056643855,0.090001014,0.141798571,0.090167802,0.965300561,0.00114,0.068612477,0.242854117,0.774663673,0.689001304,0.755586585,0.75403184,0.370321768,0.515893882,0.795983929,0.841392099,0.823405763,0.390001007,0.285417619,0.060468929,0.070000996,0.009211926,0.05665076,0.056643855,0.090001014,0.580997755,0.516750978,0.566689939,0.56552388,0.277741326,0.386920412,0.596987947,0.631044074,0.617554322,0.292500755,0.214063214,0.045351697,0.052500747,0.006908945,0.04248807,0.042482891,0.067500761
1809,0.890059947,0.936001449,0.963586829,0.949158412,0.803299693,0.865412307,0.970503289,0.964750934,0.976820689,0.340001007,0.24737,0.047212033,0.050001005,0.015185582,0.041812985,0.036658139,0.050000994,0.101057782,0.080043343,0.963039215,2.00E-05,0.066536,0.229165136,0.890059947,0.936001449,0.963586829,0.949158412,0.803299693,0.865412307,0.970503289,0.964750934,0.976820689,0.340001007,0.24737,0.047212033,0.050001005,0.015185582,0.041812985,0.036658139,0.050000994,0.66754496,0.702001087,0.722690122,0.711868809,0.60247477,0.64905923,0.727877467,0.723563201,0.732615517,0.255000755,0.1855275,0.035409025,0.037500754,0.011389187,0.031359739,0.027493604,0.037500746
1810,0.890215497,0.975001449,0.996341707,0.977529481,0.889470095,0.94465894,0.99428249,0.993931945,0.992965662,0.320001007,0.230358143,0.034652379,0.050001005,0.031214256,0.022817424,0.023329564,0.030000994,0.09494677,0.041168762,0.94983768,0.00E+00,0.066470078,0.22736532,0.890215497,0.975001449,0.996341707,0.977529481,0.889470095,0.94465894,0.99428249,0.993931945,0.992965662,0.320001007,0.230358143,0.034652379,0.050001005,0.031214256,0.022817424,0.023329564,0.030000994,0.667661623,0.731251087,0.74725628,0.733147111,0.667102571,0.708494205,0.745711868,0.745448959,0.744724247,0.240000755,0.172768607,0.025989284,0.037500754,0.023410692,0.017113068,0.017497173,0.022500746
1811,0.890215497,0.988001449,0.998244146,0.976251965,0.92188618,0.966490673,0.996980001,0.999820103,0.996623717,0.300001007,0.216334357,0.035349621,0.040001006,0.03834615,0.020553365,0.020000989,0.020000994,0.094669679,0.039638765,0.929202852,0.00E+00,0.066469783,0.227176656,0.890215497,0.988001449,0.998244146,0.976251965,0.92188618,0.966490673,0.996980001,0.999820103,0.996623717,0.300001007,0.216334357,0.035349621,0.040001006,0.03834615,0.020553365,0.020000989,0.020000994,0.667661623,0.741001087,0.74868311,0.732188974,0.691414635,0.724868005,0.747735001,0.749865077,0.747467788,0.225000755,0.162250768,0.026512216,0.030000755,0.028759613,0.015415024,0.015000742,0.015000746
1812,0.890137722,0.988001449,0.998244146,0.985899764,0.926214777,0.957602012,0.995539196,0.999820103,0.996623717,0.300001007,0.213346262,0.043955137,0.030001004,0.028897769,0.021485995,0.016658149,0.030000994,0.094639988,0.031844033,0.899609233,0.00E+00,0.066469783,0.22717271,0.890137722,0.988001449,0.998244146,0.985899764,0.926214777,0.957602012,0.995539196,0.999820103,0.996623717,0.300001007,0.213346262,0.043955137,0.030001004,0.028897769,0.021485995,0.016658149,0.030000994,0.667603292,0.741001087,0.74868311,0.739424823,0.694661083,0.718201509,0.746654397,0.749865077,0.747467788,0.225000755,0.160009697,0.032966353,0.022500753,0.021673327,0.016114496,0.012493612,0.022500746
1813,0.890059947,0.975001449,0.998244146,0.988454796,0.925010273,0.951653369,0.994100406,0.995813312,0.987794854,0.320001007,0.227370048,0.08581755,0.020001003,0.027739526,0.041723843,0.043286749,0.110000988,0.094855916,0.031700174,0.875209578,0.00E+00,0.066469783,0.227117582,0.890059947,0.975001449,0.998244146,0.988454796,0.925010273,0.951653369,0.994100406,0.995813312,0.987794854,0.320001007,0.227370048,0.08581755,0.020001003,0.027739526,0.041723843,0.043286749,0.110000988,0.66754496,0.731251087,0.74868311,0.741341097,0.693757705,0.713740027,0.745575305,0.746859984,0.740846141,0.240000755,0.170527536,0.064363163,0.015000752,0.020804645,0.031292882,0.032465062,0.082500741
1814,0.879375247,0.962001449,0.996341707,0.939537343,0.911127236,0.939873509,0.987222269,0.975110092,0.969172931,0.330001007,0.237370071,0.183496511,0.010001002,0.026581283,0.094721262,0.103215404,0.270001106,0.095771586,0.031700141,0.864165741,0.00E+00,0.066469783,0.227415344,0.879375247,0.962001449,0.996341707,0.939537343,0.911127236,0.939873509,0.987222269,0.975110092,0.969172931,0.330001007,0.237370071,0.183496511,0.010001002,0.026581283,0.094721262,0.103215404,0.270001106,0.659531435,0.721501087,0.74725628,0.704653007,0.683345427,0.704905132,0.740416702,0.731332569,0.726879698,0.247500755,0.178027553,0.137622383,0.007500752,0.019935962,0.071040947,0.077411553,0.20250083
1815,0.856175341,0.936001449,0.98609878,0.930277909,0.888262052,0.937518822,0.967362909,0.949074129,0.939065781,0.350001007,0.25737,0.24396437,0.010001002,0.02768451,0.139435218,0.15982971,0.400001106,0.102641406,0.031749741,0.858212889,0.00E+00,0.066469784,0.231091132,0.856175341,0.936001449,0.98609878,0.930277909,0.888262052,0.937518822,0.967362909,0.949074129,0.939065781,0.350001007,0.25737,0.24396437,0.010001002,0.02768451,0.139435218,0.15982971,0.400001106,0.642131506,0.702001087,0.739574085,0.697708432,0.666196539,0.703139117,0.725522182,0.711805597,0.704299336,0.262500755,0.1930275,0.182973278,0.007500752,0.020763383,0.104576414,0.119872283,0.30000083
1816,0.786756301,0.845001449,0.932196585,0.824489387,0.833216469,0.869436396,0.900322412,0.854634008,0.83617177,0.340001007,0.268286667,0.277221266,0.010001002,0.03873272,0.197437343,0.226486803,0.480000961,0.164692611,0.033657059,0.859566539,1.00E-05,0.066489026,0.301781243,0.786756301,0.845001449,0.932196585,0.824489387,0.833216469,0.869436396,0.900322412,0.854634008,0.83617177,0.340001007,0.268286667,0.277221266,0.010001002,0.03873272,0.197437343,0.226486803,0.480000961,0.590067226,0.633751087,0.699147439,0.61836704,0.624912352,0.652077297,0.675241809,0.640975506,0.627128828,0.255000755,0.201215,0.20791595,0.007500752,0.02904954,0.148078007,0.169865102,0.360000721
1817,0.555533198,0.624001304,0.750196341,0.521605739,0.691447009,0.705490142,0.688068619,0.572770554,0.552147373,0.320001007,0.263227143,0.300478162,0,0.040332537,0.235761733,0.26314402,0.530000961,0.349634799,0.068477824,0.868399664,0.00413,0.073142952,0.477592566,0.555533198,0.624001304,0.750196341,0.521605739,0.691447009,0.705490142,0.688068619,0.572770554,0.552147373,0.320001007,0.263227143,0.300478162,0,0.040332537,0.235761733,0.26314402,0.530000961,0.416649899,0.468000978,0.562647256,0.391204304,0.518585257,0.529117607,0.516051464,0.429577916,0.41411053,0.240000755,0.197420357,0.225358622,0,0.030249403,0.1768213,0.197358015,0.397500721
1818,0.08127928,0.117001304,0.217196415,0.093505228,0.311537071,0.225115833,0.16132407,0.070994168,0.052491354,0.300001007,0.249203333,0.281175404,0,0.0320424,0.229004123,0.25648687,0.510000974,0.532937288,0.220816418,0.904525861,0.14169,0.225112492,0.722193377,0.08127928,0.117001304,0.217196415,0.093505228,0.311537071,0.225115833,0.16132407,0.070994168,0.052491354,0.300001007,0.249203333,0.281175404,0,0.0320424,0.229004123,0.25648687,0.510000974,0.06095946,0.087750978,0.162897311,0.070128921,0.233652803,0.168836875,0.120993053,0.053245626,0.039368516,0.225000755,0.1869025,0.210881553,0,0.0240318,0.171753092,0.192365153,0.382500731
1819,0,0,0,0,0,0,0,0,0,0.270001007,0.2221915,0.257918508,0,0.030939173,0.202255392,0.223172589,0.450001093,0.683946902,0.363470155,0.930650392,0.38084,0.465268104,0.832793741,0,0,0,0,0,0,0,0,0,0.270001007,0.2221915,0.257918508,0,0.030939173,0.202255392,0.223172589,0.450001093,0,0,0,0,0,0,0,0,0,0.202500755,0.166643625,0.193438881,0,0.02320438,0.151691544,0.167379442,0.33750082
1820,0,0,0,0,0,0,0,0,0,0.250001007,0.205179595,0.23861575,0.020001003,0.023310676,0.183879129,0.199858203,0.400001106,0.78535068,0.372182816,0.935033376,0.51952,0.603718529,0.819533956,0,0,0,0,0,0,0,0,0,0.250001007,0.205179595,0.23861575,0.020001003,0.023310676,0.183879129,0.199858203,0.400001106,0,0,0,0,0,0,0,0,0,0.187500755,0.153884696,0.178961813,0.015000752,0.017483007,0.137909347,0.149893652,0.30000083
1821,0,0,0,0,0,0,0,0,0,0.230001007,0.182191476,0.214661682,0.050001005,0.016840428,0.151641061,0.163201081,0.350000974,0.58533222,0.341658906,0.907290999,0.57825,0.662700966,0.772297038,0,0,0,0,0,0,0,0,0,0.230001007,0.182191476,0.214661682,0.050001005,0.016840428,0.151641061,0.163201081,0.350000974,0,0,0,0,0,0,0,0,0,0.172500755,0.136643607,0.160996262,0.037500754,0.012630321,0.113730796,0.122400811,0.262500731
1822,0,0,0,0,0,0,0,0,0,0.200001007,0.155179571,0.200010303,0.090001026,0.012631644,0.133569463,0.1432011,0.330001106,0.49567735,0.273135284,0.877129552,0.55788,0.642203643,0.708817459,0,0,0,0,0,0,0,0,0,0.200001007,0.155179571,0.200010303,0.090001026,0.012631644,0.133569463,0.1432011,0.330001106,0,0,0,0,0,0,0,0,0,0.150000755,0.116384678,0.150007727,0.06750077,0.009473733,0.100177097,0.107400825,0.24750083
1823,0,0,0,0,0,0,0,0,0,0.170001007,0.134143857,0.195358924,0.110001014,0.014396518,0.129359669,0.139872525,0.320000961,0.418056204,0.205100353,0.838112718,0.48467,0.568834159,0.655030912,0,0,0,0,0,0,0,0,0,0.170001007,0.134143857,0.195358924,0.110001014,0.014396518,0.129359669,0.139872525,0.320000961,0,0,0,0,0,0,0,0,0,0.127500755,0.100607893,0.146519193,0.082500761,0.010797389,0.097019752,0.104904394,0.240000721
1824,0,0,0,0,0,0,0,0,0,0.140001007,0.113108143,0.196056165,0.090001026,0.020921782,0.129024007,0.139872525,0.320000961,0.351245104,0.140893381,0.809563278,0.44536,0.529576234,0.604074755,0,0,0,0,0,0,0,0,0,0.140001007,0.113108143,0.196056165,0.090001026,0.020921782,0.129024007,0.139872525,0.320000961,0,0,0,0,0,0,0,0,0,0.105000755,0.084831107,0.147042124,0.06750077,0.015691337,0.096768005,0.104904394,0.240000721
1825,0,0,0,0,0,0,0,0,0,0.100001007,0.091036714,0.202102028,0.080000996,0.036895439,0.140294759,0.146558206,0.300000974,0.348322874,0.168997883,0.82083088,0.34409,0.438716097,0.635411835,0,0,0,0,0,0,0,0,0,0.100001007,0.091036714,0.202102028,0.080000996,0.036895439,0.140294759,0.146558206,0.300000974,0,0,0,0,0,0,0,0,0,0.075000755,0.068277536,0.151576521,0.060000747,0.027671579,0.105221069,0.109918655,0.225000731
1826,0,0,0,0,0,0,0,0,0,0.040001,0.051953381,0.194193776,0.080000996,0.054027351,0.139000463,0.143243896,0.270001106,0.317812968,0.150802002,0.810846406,0.27901,0.375765157,0.616844275,0,0,0,0,0,0,0,0,0,0.040001,0.051953381,0.194193776,0.080000996,0.054027351,0.139000463,0.143243896,0.270001106,0,0,0,0,0,0,0,0,0,0.03000075,0.038965036,0.145645332,0.060000747,0.040520513,0.104250347,0.107432922,0.20250083
