Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,1975,3288.722,349.9277,4201.316,2338.867,19094.728,13994.37,13809.38,2707.818,10730.025
,,,,,,,,1976,2805.899,307.389,3680.5,2125.036,19856.094,13535.4,12101.35,2261.947,9794.9889
,,,,,,,,1977,2431.488,271.5503,2906.253,1759.293,19989.297,11874.12,9534.041,1620.189,8796.978
,,,,,,,,1978,2124.73,238.8653,2231.285,1420.938,19357.047,9070.55,7213.663,1401.161,7901.888
,,,,,,,,1979,1952.578,240.1896,1728.263,1096.434,18586.714,6811.552,4855.061,931.2614,7320.4733
,,,,,,,,1980,1922.471,214.0917,1443.987,899.2197,18298.452,5047.951,3613.938,493.597,7142.7233
,,,,,,,,1981,1940.182,212.6625,1372.112,837.0615,17848.424,5261.675,3426.309,259.6223,7062.2121
,,,,,,,,1982,2096.048,235.9882,1482.97,941.3662,17533.183,6691.32,4011.265,233.6869,7459.8471
,,,,,,,,1983,2396.811,272.4651,1786.265,1253.079,17413.294,7677.435,5420.484,549.5414,8292.213
,,,,,,,,1984,2840.342,339.8885,2306.662,1471.203,17483.432,7459.095,6592.768,1074.122,9195.1572
,,,,,,,,1985,3472.694,402.6763,3009.375,1755.478,18051.723,10017.17,9448.99,1863.489,10476.0172
,,,,,,,,1986,3922.965,452.5538,3688.288,2195.083,19017.229,12129.19,12068.75,2599.133,11769.0118
,,,,,,,,1987,4099.773,475.9294,4009.873,2471.64,19540.306,13951.1,13038.44,2960.105,12008.4776
,,,,,,,,1988,4074.26,471.9921,3976.66,2484.576,19432.974,14901.7,13469.83,3094.88,11679.9039
,,,,,,,,1989,3980.711,442.0173,3854.846,2423.334,19087.541,15110.87,14016.98,3142.432,11318.8428
,,,,,,,,1990,3847.828,415.1544,3739.212,2322.396,18425.589,14921.84,14025.14,3078.849,10899.9986
,,,,,,,,1991,3686.243,385.3608,3548.892,2171.833,17496.929,14725.65,13960.69,3011.52,10542.924
,,,,,,,,1992,3536.352,355.1954,3398.373,2026.359,16599.139,15254.03,14565.19,3190.684,10242.101
,,,,,,,,1993,3460.874,335.7351,3302.847,1887.376,16371.444,14498.08,13989.07,3098.485,10091.352
,,,,,,,,1994,3401.343,319.1964,3236.674,1843.641,16203.95,13309.72,12955.62,2799.713,9965.439
,,,,,,,,1995,3334.37,312.8003,3265.857,1840.465,16242.273,12393.13,12091.52,2541.224,9929.16
,,,,,,,,1996,3342.875,306.4043,3342.724,1845.141,16750.697,11736.59,11784.95,2394.381,10021.885
,,,,,,,,1997,3371.577,307.2388,3472.099,1912.024,17559.684,11543.72,11747.77,2340.365,10264.867
,,,,,,,,1998,3409.847,322.1625,3710.745,2032.108,18530.951,11977.89,12186.62,2433.722,10694.1508
,,,,,,,,1999,3188.092,325.4959,3887.825,2204.353,19449.619,13162.31,12501.41,2518.309,10364.2212
,,,,,,,,2000,2703.144,285.4977,3415.358,2100.14,20260.033,13233.74,10678.57,2003.395,9420.5511
,,,,,,,,2001,2297.202,247.5997,2658.343,1831.255,20266.638,12066.44,8191.958,1394.544,8451.629
,,,,,,,,2002,2031.542,214.9147,2007.928,1638.536,19931.124,10951.55,6077.155,876.7506,7765.5341
,,,,,,,,2003,1906.866,198.3156,1584.65,1447.631,19958.234,9945.748,4258.62,476.6191,7414.6899
,,,,,,,,2004,1888.815,209.8325,1378.925,1420.365,19423.04,8497.647,3274.309,289.6668,7382.8935
,,,,,,,,2005,1949.75,224.3485,1426.984,1388.885,19208.539,8137.013,3315.895,198.97,7511.1428
,,,,,,,,2006,2163.383,248.7085,1578.544,1418.863,18376.058,8833.903,4086.287,297.9677,8097.846
,,,,,,,,2007,2510.919,292.7969,1859.751,1598.804,18157.499,9965.824,5230.642,615.7068,8917.728
,,,,,,,,2008,3019.999,366.7976,2325.62,1723.189,18847.737,10941.95,6462.286,1109.204,9912.922
,,,,,,,,2009,3515.238,415.1058,3026.022,1953.534,19334.146,11964.89,9339.954,1910.233,11287.3833
,,,,,,,,2010,3976.479,485.2782,3784.445,2329.888,20142.127,12958.63,12293.65,2634.231,12454.772
,,,,,,,,2011,4174.188,490.0279,4106.029,2528.158,20769.647,14473.56,13314.91,3026.349,12593.339
,,,,,,,,2012,4139.107,482.9879,4058.912,2511.702,20645.817,15097.81,13681.16,3146.04,12167.8815
,,,,,,,,2013,3998.783,444.0858,3893.841,2400.222,20002.609,15093.21,14122.79,3172.018,11605.2988
,,,,,,,,2014,3824.441,412.2329,3700.217,2217.942,18799.034,14678.93,13984.87,3068.008,11076.0883
,,,,,,,,2015,3618.207,391.5663,3499.688,2025.132,17743.51,14496.27,13914.37,3001.929,10551.895
,,,,,,,,2016,3443.865,362.4352,3315.963,1928.147,16768.433,15409.02,14913.69,3279.097,10160.4817
,,,,,,,,2017,3359.884,333.4947,3223.881,1859.388,16434.551,14264.27,13882.4,3090.128,10016.453
,,,,,,,,2018,3291.848,319.8681,3185.687,1844.018,16335.473,12771.16,12673.3,2728.054,9918.36
,,,,,,,,2019,3256.767,312.6191,3224.523,1862.351,16585.916,11954.56,11883.64,2481.907,9946.379
,,,,,,,,2020,3296.1,310.3508,3364.511,1930.922,17504.407,11637.04,11711.18,2355.984,10197.315
,,,,,,,,2021,3402.406,324.0498,3675.919,2094.024,19384.156,12293.63,12505.94,2422.353,10745.989
,,,,,,,,2022,3537.415,358.2249,4142.916,2323.122,21582.139,14115.05,14055.18,2739.915,11527.5967
,,,,,,,,2023,3424.793,368.8883,4435.549,2560.414,23486.045,16877.73,15757.96,3149.368,11483.3743
,,,,,,,,2024,2980.241,347.3253,3903.01,2450.83,23866.459,17421.36,15473.78,3261.564,10571.8171
,,,,,,,,2025,2802.794,313.0611,3095.277,1988.359,22555.125,15416.03,13419.14,2944.81,9783.722
,,,,,,,,2026,2603.384,287.4526,2651.913,1624.274,21359.813,12661.74,11239.39,2575.187,9404.752
,,,,,,,,2027,2505.986,280.6609,2046.584,1347.251,20545.415,9455.841,8880.445,2174.769,9205.555
,,,,,,,,2028,2521.954,295.0131,1736.764,1226.279,19749.586,8920.545,7653.667,1527.261,8337.245
,,,,,,,,2029,2626.112,320.3974,1722.27,1202.257,19160.227,8589.558,6539.515,1264.911,9126.612
,,,,,,,,2030,3266.629,332.7679,1874.536,1193.955,18680.762,9592.082,7272.819,1250.85,9951.13
,,,,,,,,2031,3296.033,413.0651,2152.322,1349.406,18641.923,9989.013,7900.268,1519.064,10639.252
,,,,,,,,2032,3637.192,466.1722,2823.762,1792.365,18901.609,11532,8691.807,1965.367,10861.391
,,,,,,,,2033,3851.144,513.2783,3310.025,2093.4,19608.087,13197.79,11473.99,2613.109,12132.589
,,,,,,,,2034,4264.208,544.1444,4015.844,2505.657,20585.163,15373.35,14128.81,3190.178,12915.337
,,,,,,,,2035,4431.448,550.6678,4266.75,2717.973,21351.724,16461.19,14834.05,3444.847,13056.792
,,,,,,,,2036,4406.998,545.0431,4186.422,2727.034,21777.15,16940.77,15139.97,3528.272,12750.3247
,,,,,,,,2037,4128.476,502.6665,4053.024,2621.834,21006.994,17060.58,15914.12,3518.52,12387.0399
,,,,,,,,2038,3907.36,467.7109,3826.604,2409.228,20171.938,16795.7,15924.83,3467.475,11676.502
,,,,,,,,2039,3723.45,441.6918,3644.797,2169.532,19025.861,17143.05,16312.79,3511.96,11028.771
,,,,,,,,2040,3502.334,398.4529,3414.359,2075.699,18102.921,16819.42,15985.72,3524.308,10548.368
,,,,,,,,2041,3405.595,370.3468,3341.427,2007.553,17826.119,15112.45,14531.13,3176.341,10318.165
,,,,,,,,2042,3326.929,340.7344,3243.983,1985.491,17678.874,13519.01,13046.14,2774.788,10125.754
,,,,,,,,2043,3289.722,330.3919,3214.472,1986.128,17885.826,12510.56,12183.38,2512.448,10120.914
,,,,,,,,2044,3320.551,327.9331,3341.917,2055.999,18466.927,12172.7,12001.82,2403.586,10290.401
,,,,,,,,2045,3406.658,341.4323,3657.595,2258.997,20014.42,12963.39,12739.74,2474.541,10775.692
,,,,,,,,2046,3535.289,372.3142,4143.326,2480.966,21990.6,14945.73,14350.61,2799.299,11535.189
,,,,,,,,2047,3508.754,396.1148,4295.982,2682.663,23878.745,17698.79,15789.4,3081.606,11316.1776
,,,,,,,,2048,3380.91,403.2809,3752.844,2401.857,24028.788,18881.09,15758.82,3077.697,10710.459
,,,,,,,,2049,3178.311,380.8069,2967.58,2009.426,22462.692,19167.94,13337.73,3086.852,10409.735
,,,,,,,,2050,2851.375,351.3289,2318.602,1872.143,21528.348,16987.13,11523.77,2434.04,10376.327
,,,,,,,,2051,2688.089,347.5538,1744.296,1736.778,20934.23,15390.52,8383.973,2102.75,9869.41
,,,,,,,,2052,2648.777,421.1595,2001.947,2051.705,20670.317,15493.88,7237.98,2146.822,10491.084
,,,,,,,,2053,2488.658,368.4507,2175.842,1925.582,19986.037,11605.49,6814.286,1251.991,10649.111
,,,,,,,,2054,2417.114,430.616,1956.292,1947.297,19586.463,11403.89,6761.633,782.9114,11235.1
,,,,,,,,2055,2764.651,483.3734,2099.988,1860.993,19300.606,11218.28,7551.843,1045.745,11554.303
,,,,,,,,2056,3258.847,459.5717,2577.587,1662.023,19375.681,9718.228,8648.346,1481.24,11636.905
,,,,,,,,2057,3736.716,474.1208,3370.65,1981.139,20151.448,11639.97,11160.51,2257.78,11928.169
,,,,,,,,2058,4160.389,526.1579,4010.375,2460.266,20811.313,14161.13,14044.04,3087.299,12734.119
,,,,,,,,2059,4355.971,543.6093,4329.31,2754.081,21215.859,16296.65,15059.04,3429.654,12945.993
,,,,,,,,2060,4350.656,532.0605,4287.415,2753.335,21538.694,17013.45,15434.47,3568.962,12865.426
,,,,,,,,2061,4156.116,504.5352,4129.494,2686.367,20721.18,17215.53,16076.53,3587.009,12210.8044
,,,,,,,,2062,4000.909,469.3983,3910.786,2480.702,20039.161,17006.11,16052.75,3537.757,11566.739
,,,,,,,,2063,3761.72,435.477,3653.889,2244.157,18791.049,17391.08,16440.88,3566.924,10967.384
,,,,,,,,2064,3592.694,391.0226,3456.652,2150.325,17935.682,17088.07,16070.08,3581.722,10486.936
,,,,,,,,2065,3511.901,359.351,3311.115,2092.744,17583.384,15576.27,14408.28,3191.461,10307.916
,,,,,,,,2066,3434.298,338.6659,3259.823,2116.281,17347.564,14238.1,13167.03,2810.606,10135.972
,,,,,,,,2067,3402.406,330.2014,3289.006,2138.379,17532.861,13330.91,12369.4,2561.769,10112.877
,,,,,,,,2068,3427.919,326.7083,3443.868,2199.432,18380.248,12958.79,12200.08,2440.404,10311.427
,,,,,,,,2069,3515.091,339.3638,3747.004,2377.217,19988.289,13840.63,12974.73,2523.862,10824.556
,,,,,,,,2070,3623.523,370.4362,4180.794,2585.304,21913.117,15690.29,14518.93,2814.492,11506.373
,,,,,,,,2071,3515.154,377.1166,4388.408,2794.536,23660.213,18317.27,15776.31,3040.271,11152.5855
,,,,,,,,2072,3098.581,326.6801,3908.118,2529.686,23731.977,18356.52,15197.01,2782.238,10033.659
,,,,,,,,2073,2934.593,285.8247,3018.958,2004.602,22308.88,16499.21,12578.32,2250.542,9099.293
,,,,,,,,2074,3052.593,252.3637,2291.338,1421.637,21477.439,13032.98,10674.18,1702.648,8395.861
,,,,,,,,2075,2633.873,245.5357,1896.517,1189.468,20337.442,11204.38,8437.383,1189.307,8076.98
,,,,,,,,2076,2179.01,250.4295,1680.816,1252.431,19690.569,12876.39,7296.671,1044.484,8029.076
,,,,,,,,2077,2006.836,264.1696,1617.139,1483.888,19074.226,10052.37,5603.813,912.7657,8366.379
,,,,,,,,2078,2229.675,348.1277,2003.672,1775.881,18839.663,11179.73,6139.265,783.5707,8822.772
,,,,,,,,2079,2558.778,372.9555,2580.216,1466.337,18500.668,11225.85,6911.646,1033.146,9488.83
,,,,,,,,2080,3033.479,392.7795,2915.466,1907.586,18764.774,9320.099,7764.092,1509.823,10296.718
,,,,,,,,2081,3611.976,465.2706,3331.988,2184.375,19520.778,12157.37,10718.77,2275.07,11534.456
,,,,,,,,2082,4090.227,530.3811,3950.558,2448.266,20231.234,14594.35,13644.07,3088.904,12747.134
,,,,,,,,2083,4308.133,551.0396,4314.838,2712.307,21009.793,16378,14793.2,3424.296,13049.824
,,,,,,,,2084,4276.242,532.4415,4244.151,2700.995,21037.138,16878.84,15117.49,3516.848,12748.477
,,,,,,,,2085,4111.467,499.745,4090.096,2619.544,20457.454,17131.34,15942.52,3551.933,12220.5233
,,,,,,,,2086,3912.675,464.4176,3915.609,2483.441,19738.185,17134.24,16044.88,3509.01,11698.945
,,,,,,,,2087,3695.811,433.599,3692.884,2305.539,18345.952,17689.3,16454.87,3568.667,11044.606
,,,,,,,,2088,3515.091,393.2816,3523.064,2214.669,17603.863,17523.17,16183.1,3579.906,10515.232
,,,,,,,,2089,3426.856,364.513,3520.812,2154.988,16972.215,16007.25,14861.64,3229.249,10303.765
,,,,,,,,2090,3370.514,342.8029,3527.243,2143.243,16778.254,14641.77,13586.28,2824.16,10160.434
,,,,,,,,2091,3345.001,333.3041,3723.27,2170.593,16964.654,13809.52,13100.25,2572.685,10122.274
,,,,,,,,2092,3371.577,328.7768,3927.178,2242.954,17819.898,13661.25,13073.57,2446.835,10317.872
,,,,,,,,2093,3463,345.3788,4303.473,2452.48,19378.712,14554.68,14023.74,2542.95,10839.458
,,,,,,,,2094,3584.189,375.4169,4783.415,2694.823,21292.03,16426.52,15623.25,2871.346,11553.78
,,,,,,,,2095,3412.058,378.9946,4927.472,2906.885,22803.088,19126.3,16942.68,3143.909,11249.2703
,,,,,,,,2096,2922.857,323.6544,4099.138,2514.874,22805.467,18232.61,15396.09,2834.024,10147.405
,,,,,,,,2097,2501.671,280.9117,2888.155,1883.469,21838.842,15248.71,12288.05,2802.26,9143.804
,,,,,,,,2098,2180.03,250.4857,2125.889,1338.752,20893.19,11472,9394.835,1732.227,8343.684
,,,,,,,,2099,2015.319,230.6611,1742.377,1031.877,20288.113,8410.972,6974.619,1443.128,7822.573
,,,,,,,,2100,2000.458,243.5209,1574.546,847.1027,19736.9,6612.881,6298.532,936.1949,7551.591
,,,,,,,,2101,2028.437,256.009,1525.956,791.6558,18973.376,5984.763,5673.733,1054.332,7712.05
,,,,,,,,2102,2211.582,295.8058,1708.611,840.553,18893.015,5351.552,7192.136,1096.589,8135.801
,,,,,,,,2103,2535.731,329.7561,2060.841,982.2522,18834.574,5958.469,8154.604,1214.152,8672.707
,,,,,,,,2104,2979.262,404.4651,2522.619,1282.58,18961.452,7146.221,8952.824,1810.163,9626.204
,,,,,,,,2105,3533.671,459.8318,3199.725,1716.558,19175.189,9989.118,10819.42,2469.523,11029.3927
,,,,,,,,2106,4054.083,513.2841,3936.575,2312.892,20412.9,13571.73,13713.06,3065.686,12381.6868
,,,,,,,,2107,4265.611,530.9168,4252.847,2652.365,21004.961,16045.64,14612.43,3386.536,12582.17
,,,,,,,,2108,4234.782,524.3488,4241.263,2671.58,21312.341,16776.23,15132.35,3488.181,12404.4048
,,,,,,,,2109,4100.836,489.2119,4141.071,2592.23,20863.363,17136.52,15961.97,3491.006,11991.4372
,,,,,,,,2110,3922.242,456.1343,3990.143,2457.177,20033.689,17230.38,16177.56,3486.694,11431.4709
,,,,,,,,2111,3729.829,430.1152,3790.976,2247.309,18754.361,17541.7,16669.39,3568.843,10892.684
,,,,,,,,2112,3553.361,385.8513,3587.956,2140.87,17952.029,17396.89,16325.71,3598.914,10448.363
,,,,,,,,2113,3491.703,355.3952,3552.65,2034.186,17626.065,15751.72,15007.89,3251.771,10312.775
,,,,,,,,2114,3397.091,341.7687,3566.238,2032.922,17495.485,14462.61,13936.04,2903.33,10160.393
,,,,,,,,2115,3355.631,326.2456,3685.801,2064.062,17600.875,13573.04,13447.93,2702.277,10115.848
,,,,,,,,2116,3364.136,325.6741,3916.565,2119.862,18133.657,13137.7,13363.2,2593.569,10257.031
,,,,,,,,2117,3431.109,337.1048,4224.921,2288.83,19294.845,13740.8,14143.19,2674.468,10635.441
,,,,,,,,2118,3509.775,364.0401,4663.782,2506.845,20799.606,15348.27,15660.04,2953.543,11100.7487
,,,,,,,,2119,3247.283,361.2218,4723.756,2594.949,21990.696,17107.32,16541.14,3103.846,10884.1178
,,,,,,,,2120,2745.687,307.3786,3818.543,2227.649,21887.114,16114.8,14832.51,2781.812,10053.254
,,,,,,,,2121,2354.267,264.8264,2766.753,1716.101,20801.754,13639.76,11810.52,2284.709,8879.156
,,,,,,,,2122,2079.04,234.2776,2146.55,1240.494,20036.386,10805.78,9123.952,1710.8,8118.557
,,,,,,,,2123,1914.329,222.4688,1802.119,941.8408,19013.581,8081.113,6463.693,1275.815,7750.632
,,,,,,,,2124,1851.99,226.7094,1630.58,762.9695,18073.197,6205.053,5333.627,948.784,7590.677
,,,,,,,,2125,1894.853,244.5188,1657.724,699.7504,17475.252,5070.262,5197.391,801.6378,7643.383
,,,,,,,,2126,2071.981,280.369,1803.416,739.6055,17157.457,4862.779,5786.468,775.6574,7824.146
,,,,,,,,2127,2384.075,326.1906,2247.266,911.0239,17011.468,5605.419,6851.196,1151.434,8463.62
,,,,,,,,2128,2888.902,392.131,2763.268,1223.545,17214.585,6809.179,7887.685,1539.425,9489.8701
,,,,,,,,2129,3522.658,450.41,3304.624,1687.397,17706.468,9698.989,10555.37,2273.23,10703.8111
,,,,,,,,2130,3913.759,492.4855,3993.173,2229.363,18523.056,13089.18,13273.59,3037.869,12064.7977
,,,,,,,,2131,4127.413,508.3537,4266.518,2497.239,19175.739,15129.8,14247.92,3312.026,12246.098
,,,,,,,,2132,4108.278,491.8242,4202.426,2511.39,19403.962,15695.29,14296.39,3436.912,12005.8755
,,,,,,,,2133,4006.224,470.1326,4042.979,2424.851,19019.928,16122.5,15123.7,3513.3,11636.3089
,,,,,,,,2134,3873.342,443.2605,3833.363,2286.421,18776.083,16221.9,15254.25,3458.719,11221.4391
,,,,,,,,2135,3697.937,417.4227,3611.603,2133.26,17909.572,16631.24,15602.02,3480.32,10780.308
,,,,,,,,2136,3534.226,380.2081,3452.395,1974.541,17215.525,16091.77,15067.27,3474.536,10437.371
,,,,,,,,2137,3483.199,353.508,3392.976,1918.893,17092.274,15068.5,14428.48,3225.903,10273.072
,,,,,,,,2138,3392.839,340.9157,3365.236,1902.06,16858.924,13834.79,13503.01,2942.501,10118.019
,,,,,,,,2139,3354.568,328.3141,3428.029,1914.478,17028.921,12865.57,12853.78,2707.458,10059.289
,,,,,,,,2140,3350.316,320.8838,3547.194,1943.705,17542.423,12205.33,12705.04,2582.314,10143.193
,,,,,,,,2141,3390.712,324.6306,3716.528,2019.878,18389.993,12128.45,12771.57,2560.683,10464.215
,,,,,,,,2142,3424.73,346.5944,3980.259,2114.385,19764.723,12593.05,13325.29,2647.706,10866.2375
,,,,,,,,2143,3137.086,342.996,4096.828,2231.584,20881.99,13715.41,13682.66,2656.265,10496.5306
,,,,,,,,2144,2657.453,305.5515,3556.572,1949.741,20769.28,12560.25,11889.4,2202.976,9592.3591
,,,,,,,,2145,2302.878,275.8414,2898.569,1532.651,19782.286,10534.78,9274.207,1576.954,8671.577
,,,,,,,,2146,1967.779,251.4304,2279.465,1144.171,18904.066,8086.338,6572.882,1108.002,8104.845
,,,,,,,,2147,1815.825,231.8055,1954.022,853.4135,18009.238,5998.184,4718.639,858.8447,7518.6051
,,,,,,,,2148,1758.802,232.2132,1807.857,670.2117,17092.877,4535.276,4028.315,723.2682,7173.2107
,,,,,,,,2149,1805.917,252.2722,1842.713,617.4431,16649.158,3900.789,4389.826,781.9666,7154.1317
,,,,,,,,2150,2040.791,288.8892,2033.647,701.6868,16442.877,4023.464,5355.545,889.1548,7410.076
,,,,,,,,2151,2387.965,332.5288,2363.677,928.6078,16333.008,5474.089,6779.533,1178.336,8170.857
,,,,,,,,2152,2856.649,407.115,2922.847,1197.596,16657.973,7432.346,8328.055,1784.256,9100.5548
,,,,,,,,2153,3430.193,459.4832,3575.018,1753.764,17273.16,10180.79,10887.46,2626.477,10423.0642
,,,,,,,,2154,3891.796,502.198,4060.236,2245.746,18085.891,12582.01,13317.89,3123.271,11863.3567
,,,,,,,,2155,4122.098,503.8542,4289.66,2476.893,18813.437,14160.01,14046.72,3309.836,12095.35
,,,,,,,,2156,4072.134,480.2661,4291.18,2496.132,18675.523,14959.01,14338.18,3391.703,11642.198
,,,,,,,,2157,3971.143,454.4283,4142.352,2402.323,18376.337,15038.76,14685.95,3322.677,11408.9224
,,,,,,,,2158,3831.882,428.5997,3936.028,2273.02,17819.949,15031.84,14619.78,3333.525,11015.4748
,,,,,,,,2159,3677.739,402.9431,3666.595,2128.76,17210.898,14824.56,14300.86,3178.315,10639.351
,,,,,,,,2160,3527.847,374.8463,3488.098,1958.072,16326.003,15670.85,14944.8,3435.26,10308.447
,,,,,,,,2161,3436.424,345.7059,3274.868,1866.212,15075.286,15213.38,14258.66,3218.988,10201.167
,,,,,,,,2162,3360.947,322.2991,3155.387,1799.554,15065.713,13736.71,13004.03,2897.415,10032.885
,,,,,,,,2163,3320.551,311.9566,3114.86,1800.355,15162.517,12487.15,11966.2,2602.28,9962.782
,,,,,,,,2164,3299.289,303.6825,3107.551,1795.516,15427.397,11676.01,11249.15,2392.102,9985.422
,,,,,,,,2165,3326.929,298.6925,3165.842,1824.13,16285.651,11335.81,10943.36,2289.274,10180.956
,,,,,,,,2166,3349.253,303.8545,3159.504,1855.234,17120.411,11503.64,10926.6,2287.287,10470.8459
,,,,,,,,2167,3267.757,290.6736,3149.818,1922.292,17665.305,12542.24,10875,2360.438,10437.0037
,,,,,,,,2168,2668.213,261.6534,2863.276,1714.858,17957.483,12595.04,9823.731,2121.167,9696.189
,,,,,,,,2169,2343.521,242.9399,2638.126,1714.078,17968.533,12049.59,8710.978,1740.127,8993.293
,,,,,,,,2170,2159.03,223.5905,2360.81,1489.315,17724.707,10093.01,7387.55,1118.234,8351.376
,,,,,,,,2171,2090.29,213.8844,2130.041,1393.263,17499.066,9517.985,6197.531,869.4962,7847.655
,,,,,,,,2172,2106.71,213.0501,1815.059,1107.198,17097.76,10010.64,5695.172,801.5753,7778.876
,,,,,,,,2173,2294.75,237.1462,1861.111,1243.426,16670.798,9351.182,5262.63,799.3256,8354.358
,,,,,,,,2174,2594.525,261.6497,2052.16,1414.993,16520.501,9994.544,5856.575,903.9733,8532.634
,,,,,,,,2175,2828.865,338.7091,2603.709,1625.697,16546.42,10976.23,7303.014,1281.081,9499.011
,,,,,,,,2176,3314.906,387.4978,3003.074,1951.03,16938.63,11677.7,8763.316,1823.834,10544.238
,,,,,,,,2177,3702.556,449.1419,3594.937,2204.707,17724.239,12466.01,11402.93,2541.346,11773.816
,,,,,,,,2178,3987.8,506.5312,4017.549,2350.396,18176.928,13167.78,13339.75,3039.893,12772.432
,,,,,,,,2179,4127.413,495.7799,4239.24,2454.547,18364.617,13724.16,13951.3,3170.529,12770.969
,,,,,,,,2180,4144.422,481.9629,4311.844,2539.842,18484.112,14769.29,14302.16,3342.396,12483.9027
,,,,,,,,2181,4048.747,477.6446,4226.375,2517.343,17795.298,15480.47,15083.65,3409.735,11993.6892
,,,,,,,,2182,3839.324,453.6848,4025.285,2402.972,16881.937,15700.83,15218.35,3360.845,11436.212
,,,,,,,,2183,3661.793,417.5044,3767.833,2181.609,15942.374,15482.95,15012.15,3209.119,10790.884
,,,,,,,,2184,3486.388,378.4118,3507.481,1957.507,15179.097,16496.95,15575.42,3494.258,10354.461
,,,,,,,,2185,3384.334,348.8087,3316.594,1923.993,14678.807,15258.58,14342.74,3189.674,10106.679
,,,,,,,,2186,3324.803,330.2014,3223.565,1906.522,14611.871,13723.83,12900.59,2791.834,9945.057
,,,,,,,,2187,3290.785,310.9316,3180.15,1992.291,14883.383,12777.41,11785.02,2505.637,9927.143
,,,,,,,,2188,3323.74,305.751,3262.963,2077.033,15661.929,12453.7,11472.68,2348.208,10104.275
,,,,,,,,2189,3437.487,312.9631,3457.552,2232.885,17105.122,13080.85,11879.5,2417.442,10619.095
,,,,,,,,2190,3523.595,336.1516,3717.998,2458.772,18930.985,14813.61,13345.41,2679.461,11258.014
,,,,,,,,2191,3412.218,338.7199,3793.672,2669.239,20083.316,17468.12,14647.11,2923.001,11044.3763
,,,,,,,,2192,3359.547,297.5614,3461.234,2450.192,20516.339,18046.27,14229.74,2739.161,11000.216
,,,,,,,,2193,2860.045,274.9374,2975.001,2174.54,20143.601,16006.97,13134.43,2235.919,9181.53
,,,,,,,,2194,2984.187,261.3759,2504.892,2158.532,19852.54,16255.51,10567.48,2491.135,9161.532
,,,,,,,,2195,2351.214,268.9068,2223.37,1673.337,19228.973,13777.69,8625.776,2108.999,8184.53
,,,,,,,,2196,2705.794,306.4564,1887.452,2013.711,18603.301,14094.17,7140.48,1596.116,8295.057
,,,,,,,,2197,2268.892,311.6013,1755.824,1877.835,18446.97,13044,7005.651,1371.816,8634.676
,,,,,,,,2198,2346.258,360.8264,2532.979,1941.131,18557.011,12456.04,7260.1,928.1375,9284.468
,,,,,,,,2199,2728.83,394.6483,3019.26,1557.878,18248.359,11020.72,8872.44,1216.293,10283.858
,,,,,,,,2200,3206.129,436.7871,3275.955,1880.118,18496.429,10392.07,8886.47,1718.665,11410.69
,,,,,,,,2201,4288.172,503.8204,3313.709,2359.975,19053.443,12703.44,11096.5,2407.38,12744.856
,,,,,,,,2202,4193.797,536.5963,3850.702,2513.781,19390.326,14555.46,13768.79,3159.243,13212.851
,,,,,,,,2203,4298.566,532.5226,4160.543,2650.781,19569.888,16016.16,14568.31,3439.289,13180.728
,,,,,,,,2204,4291.125,523.505,4275.598,2707.463,19416.931,16855.16,15229.72,3595.624,13025.261
,,,,,,,,2205,4159.305,504.526,4175.652,2660.741,18675.721,17486.84,16399.95,3659.793,12579.647
,,,,,,,,2206,3919.053,468.5361,4000.207,2485.129,17531.806,17621.19,16722.41,3611.475,11944.642
,,,,,,,,2207,3691.558,428.228,3778.44,2233.074,16368.557,17980.32,17110.6,3631.68,11230.984
,,,,,,,,2208,3527.847,391.0133,3573.887,2029.097,15580.416,17782.81,16603.04,3683.224,10700.562
,,,,,,,,2209,3439.613,362.2448,3371.428,1986.602,15070.72,15829.73,15693.56,3402.973,10395.434
,,,,,,,,2210,3381.145,336.7787,3322.622,1947.069,14990.457,14217.82,13861.22,2922.346,10178.259
,,,,,,,,2211,3347.127,323.3333,3371.51,1984.701,15100.256,13271.48,12898.23,2622.647,10134.589
,,,,,,,,2212,3363.073,321.0651,3482.15,2053.934,15809.147,12998.18,12524.32,2502.087,10261.308
,,,,,,,,2213,3460.874,329.1208,3733.9,2199.753,17066.386,13582.32,12978.47,2522.919,10660.649
,,,,,,,,2214,3576.748,352.3002,4009.782,2441.434,18765.339,15439.01,14418.67,2803.821,11281.322
,,,,,,,,2215,3388.479,356.8735,4136.4,2624.205,19813.025,18095.38,15672.16,3414.721,10798.8947
,,,,,,,,2216,2945.083,312.8027,3975.226,2481.068,20211.394,18740.4,16065.44,3709.772,9908.982
,,,,,,,,2217,2552.24,308.6302,3415.28,2227.65,19956.917,17613.72,14644.24,3066.653,9071.542
,,,,,,,,2218,2194.118,269.8843,3201.021,1846.585,19621.972,15103.36,14305.44,2439.76,8370.536
,,,,,,,,2219,2049.313,238.8952,3217.998,1583.336,18976.9,14711.22,10972.24,1797.157,7977.435
,,,,,,,,2220,2051.913,237.6799,2456.369,1637.89,18550.799,14067.8,8264.005,1742.936,7954.881
