Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,713,3439.005123,345.2961301,3090.687082,1927.132376,20969.45929,10455.31179,11247.85712,2196.564848,8061.86994
,,,,,,,,714,3719.647272,380.7688678,3348.221039,2216.624298,22068.93364,11508.01092,12085.11349,2533.713746,8585.717132
,,,,,,,,715,3729.530574,383.385423,3384.264924,2323.769216,22280.72818,12487.15457,12530.19409,2713.577383,8666.660753
,,,,,,,,716,3699.879681,380.7203004,3291.035793,2337.126713,21933.39883,12891.84644,12660.51413,2745.506163,8542.40304
,,,,,,,,717,3628.719512,368.6849643,3203.642835,2271.627387,21196.9948,12654.931,12602.98395,2677.994174,8231.241377
,,,,,,,,718,3508.141846,348.9029812,3010.236887,2121.879167,19956.57794,12175.92153,12460.02328,2585.792773,7815.936541
,,,,,,,,719,3341.112759,325.1425617,2785.525499,1915.466703,18635.94004,11612.65744,12215.34458,2444.753766,7497.450417
,,,,,,,,720,3173.094652,304.2333566,2579.491245,1780.3493,17561.9653,11079.05786,11929.49242,2377.511895,7244.969659
,,,,,,,,721,3113.793853,292.7187984,2475.370483,1661.088546,16960.67102,10444.51493,11381.02353,2296.708318,7068.841061
,,,,,,,,722,3074.260645,281.355926,2377.599808,1562.300844,16713.76581,9789.892759,10916.60148,2210.575774,7044.793157
,,,,,,,,723,3049.551897,279.6319336,2332.582117,1535.043675,16691.06254,9261.180589,10469.25762,2090.118616,7100.696385
,,,,,,,,724,3082.166892,279.7835196,2324.593806,1573.828995,17041.36337,8990.928732,10245.15577,2004.821873,7367.458745
,,,,,,,,725,3171.117597,289.7845108,2390.172982,1641.677087,17957.16005,9057.835091,10270.64457,2000.783798,7909.780389
,,,,,,,,726,3352.97213,307.4143705,2567.783456,1813.228076,19581.79391,9586.798373,10740.33438,2088.28553,8639.162152
,,,,,,,,727,3509.12988,336.0208573,2783.802607,2008.948408,21332.67031,10732.56158,11442.57617,2278.586895,9172.910443
,,,,,,,,728,3495.961685,347.1137668,2950.627778,2139.084328,22341.32173,11944.43872,12258.8999,2360.618728,8705.75812
,,,,,,,,729,3289.585943,350.6212892,3055.64149,2030.435566,22399.53613,12718.40288,12407.69167,2245.874184,8230.099169
,,,,,,,,730,3219.873772,314.1990442,3119.108893,1944.361282,21790.36743,11347.61153,12351.88116,2601.98422,8054.33404
,,,,,,,,731,3089.667462,302.5926368,3171.209147,1767.425147,21081.02058,9680.169262,12291.77146,2775.854359,7647.135101
,,,,,,,,732,2760.369817,299.0405362,3214.157399,1665.758377,20589.63555,8543.750961,12049.37579,2237.647316,7233.12075
,,,,,,,,733,2971.894984,298.2803121,3193.059356,1542.212656,20138.53472,9460.301142,11837.20298,2336.918773,7063.6227
,,,,,,,,734,3279.815164,306.5525239,3144.427529,1509.525819,19634.8889,8977.304165,12161.995,2828.255376,7000.574579
,,,,,,,,735,3247.981911,314.2517004,2772.085957,1542.933908,19337.40461,10548.84879,11827.02327,2657.970178,6779.638438
,,,,,,,,736,3280.756807,339.0036125,2785.145479,1616.531235,19462.89248,9313.435456,11539.46131,2637.787634,6714.915758
,,,,,,,,737,3508.349126,354.6955639,2998.736829,1911.073896,20411.56138,10333.2828,11693.21445,2546.191064,7911.130569
,,,,,,,,738,3689.008345,380.9204539,3329.895375,2185.457134,21566.26782,11632.17974,11889.08984,2562.306172,8602.127077
,,,,,,,,739,3722.612361,387.0534072,3398.53933,2295.786837,21729.64794,12488.8938,12552.51038,2729.138553,8623.327981
,,,,,,,,740,3678.137009,380.1236297,3330.709565,2306.64914,21329.74016,12738.80456,12694.37402,2727.381804,8547.258413
,,,,,,,,741,3633.661656,368.971083,3255.215391,2250.514211,20675.36859,12442.88254,12546.35314,2658.716918,8344.978313
,,,,,,,,742,3482.445063,346.8589626,3064.804322,2116.118059,19433.04389,12011.59424,12476.42941,2567.12622,7948.984148
,,,,,,,,743,3335.182581,323.1743361,2817.421645,1918.142951,18068.1595,11536.14139,12274.00145,2457.238914,7653.557485
,,,,,,,,744,3186.931077,300.4653456,2640.231557,1780.614451,17025.87725,11060.38564,11976.47721,2390.945393,7351.920838
,,,,,,,,745,3060.423233,288.8451758,2493.334832,1610.967013,16111.81426,10543.18165,11335.99561,2311.663679,6971.364735
,,,,,,,,746,3009.029668,280.4922843,2413.521614,1521.319121,15893.75404,9981.265952,10800.8394,2173.723204,6903.909054
,,,,,,,,747,2989.263064,275.6139052,2357.758,1477.84616,15838.54654,9451.140907,10322.88724,2054.117507,6928.020313
,,,,,,,,748,3006.064578,273.8142195,2371.414134,1513.055894,16076.41826,9209.186605,10023.69274,1965.224078,7121.58408
,,,,,,,,749,3101.933496,284.7908466,2438.285971,1601.982535,16837.44423,9171.207048,10059.97401,1944.09612,7597.426354
,,,,,,,,750,3262.045357,299.4936988,2606.853724,1771.978232,18442.23117,9723.580472,10396.12184,2021.16991,8322.088407
,,,,,,,,751,3399.424537,327.7212204,2815.236033,1972.936294,20251.70374,10853.92615,11038.06616,2206.833263,8938.221295
,,,,,,,,752,3322.441778,342.4053238,2920.221195,2104.340587,21146.74435,12186.81611,11766.85427,2443.038123,8560.234318
,,,,,,,,753,3131.739355,330.7110563,2857.129875,2039.600109,21125.76985,12777.96639,11493.20787,1984.662818,7885.917059
,,,,,,,,754,2908.735818,318.8426643,2759.288316,1880.715048,20794.76001,12265.14955,10748.76476,2136.160105,7199.284687
,,,,,,,,755,2783.155798,308.942398,2812.589671,1877.237409,20410.94544,12184.23658,10626.09432,1731.516835,6738.249722
,,,,,,,,756,2712.248313,327.6456268,2882.941751,1816.968887,20232.60167,12278.68227,9711.369377,1916.810244,6516.122364
,,,,,,,,757,2805.213338,318.7403437,2778.446875,1753.392899,19893.32679,11845.9381,9669.937961,1792.280758,6447.08109
,,,,,,,,758,2932.600642,339.0351265,2747.57265,1759.497318,19513.36235,11905.20849,9796.067522,1676.379402,6406.75746
,,,,,,,,759,3100.25749,346.9768407,2947.866228,1832.596002,19145.26118,12058.16243,10276.58438,1626.974155,6541.080242
,,,,,,,,760,3206.975041,335.2808779,2844.191448,1905.984572,19065.3914,11945.72848,10859.01199,2185.155281,7148.715649
,,,,,,,,761,3396.713119,350.863428,2987.593164,1998.592662,19649.36748,11395.33269,10982.07776,2249.043182,7656.583379
,,,,,,,,762,3592.151393,372.0121789,3168.61201,2151.142781,20516.75169,11163.21477,11416.23741,2357.328373,8411.534227
,,,,,,,,763,3691.973434,383.6200822,3285.537306,2238.289543,20719.75283,12126.07031,12112.31209,2582.689347,8645.637299
,,,,,,,,764,3656.393349,379.9035307,3236.03222,2265.291455,20111.4864,12680.70668,12530.66848,2664.2289,8506.839366
,,,,,,,,765,3593.139427,365.2274055,3150.200694,2200.37388,19295.16142,12409.6028,12390.04025,2618.872493,8167.74188
,,,,,,,,766,3451.806136,346.4968514,2995.386543,2053.229684,18149.45402,12068.73457,12391.45355,2562.676117,7752.466314
,,,,,,,,767,3290.707229,320.9367461,2772.235603,1871.784986,16964.25943,11501.45463,12125.15038,2412.633162,7410.739235
,,,,,,,,768,3125.65421,300.1791271,2619.980192,1724.295499,15965.34205,10992.94676,11844.40784,2328.211368,7180.409987
,,,,,,,,769,3015.94788,287.0922623,2464.81457,1574.049625,15203.34198,10639.60107,11375.39998,2327.28357,6989.693027
,,,,,,,,770,2979.379762,277.7734085,2386.3521,1482.380448,14922.00994,10103.72486,10792.9526,2187.32993,6947.301425
,,,,,,,,771,2967.519405,273.5602131,2334.582641,1457.459182,14796.5939,9541.638169,10291.65628,2054.664594,7004.200703
,,,,,,,,772,2979.379762,273.7287529,2340.108694,1496.558133,14971.19676,9315.165886,10044.32888,1965.099784,7201.656626
,,,,,,,,773,3065.365377,285.2359312,2409.358123,1582.84909,15674.89781,9332.151649,10033.94163,1953.003177,7699.677369
,,,,,,,,774,3229.430362,301.1248448,2560.923392,1762.913616,17062.49137,9857.038505,10424.23958,2041.488492,8404.114926
,,,,,,,,775,3357.914274,328.6041095,2756.676411,1943.453039,18809.60029,10881.71464,11001.75524,2213.730091,8954.718376
,,,,,,,,776,3464.655515,353.7021764,2920.153264,1987.234683,19844.09472,12462.91293,11995.52216,2565.144373,8931.2811
,,,,,,,,777,3572.721372,368.6283189,3011.105225,1980.542578,20129.90759,13626.7367,12797.96985,2676.129769,8864.687635
,,,,,,,,778,3597.430121,341.507276,3086.520637,1786.188567,20068.41669,13362.40406,13269.9921,2853.328434,8181.249846
,,,,,,,,779,3554.280373,364.7121126,3119.725196,1775.258986,19764.50437,12708.74921,13400.81618,2954.87143,7718.538493
,,,,,,,,780,3612.086782,331.2892774,3157.405336,1854.016872,19539.53595,12574.88764,13420.70121,2668.673131,6921.408636
,,,,,,,,781,3532.284029,375.1776353,3172.917271,1736.814999,19172.44332,10786.37979,13061.41677,2804.497678,7251.353433
,,,,,,,,782,3448.528153,370.8178402,3125.99357,1587.516942,18672.90641,11038.87008,12710.8098,2787.921606,6504.162344
,,,,,,,,783,3459.062906,377.4806467,3050.005172,1576.103559,18261.69225,10565.61568,12289.28089,2700.746757,6456.242926
,,,,,,,,784,3445.876945,360.8136577,3003.932087,1622.004435,18345.17798,10687.55673,11914.76643,2476.048356,7325.082355
,,,,,,,,785,3468.608638,360.1113754,3037.14846,1901.120824,18832.45902,11051.14235,11132.24329,2377.046039,7470.914167
,,,,,,,,786,3653.42826,373.1740064,3194.531198,2069.197142,19782.14039,11118.14153,11423.40274,2435.659779,8199.592389
,,,,,,,,787,3760.168514,379.3141401,3315.507751,2142.450168,20087.06911,12039.31433,12092.36776,2635.113853,8441.480349
,,,,,,,,788,3692.961468,375.4461022,3249.379218,2156.498246,19600.34104,12493.13437,12118.67688,2629.817183,8437.558057
,,,,,,,,789,3630.696567,356.4293296,3188.215568,2093.556444,18853.221,12083.28346,11869.49143,2553.941309,8217.992028
,,,,,,,,790,3517.037114,338.5230248,3002.235777,1973.324127,17878.16892,11779.62288,11967.08816,2512.879394,7892.242004
,,,,,,,,791,3368.78561,317.5549804,2827.746198,1835.243558,16783.60932,11336.99054,11812.0502,2392.768693,7676.699267
,,,,,,,,792,3209.662771,298.748733,2657.953716,1665.703961,15824.21161,10878.39253,11621.45244,2321.469173,7454.98872
,,,,,,,,793,3092.050194,284.324121,2534.107317,1489.518759,15151.0607,10423.79081,11124.25766,2289.674473,7206.455962
,,,,,,,,794,3028.796272,274.4747159,2404.917984,1405.629006,14873.66242,9949.813368,10641.97664,2159.854189,7069.641657
,,,,,,,,795,2986.297975,268.8311264,2327.947046,1379.420569,14772.02017,9410.358074,10137.3398,2035.710306,7062.969611
,,,,,,,,796,3003.099489,266.8797548,2295.557661,1394.243325,14785.71947,9058.929434,9800.186845,1937.339244,7140.999892
,,,,,,,,797,3037.69154,272.5991374,2282.309114,1429.49857,15015.60953,8865.438883,9634.986967,1898.494062,7391.406419
,,,,,,,,798,3114.781887,280.4214776,2339.04247,1499.246254,15838.78563,9047.648909,9626.096029,1910.615137,7793.380161
,,,,,,,,799,3168.152507,296.6796828,2416.56178,1593.897396,17341.30061,9566.728909,9925.839047,2009.596901,8307.384795
,,,,,,,,800,3100.065016,317.3372749,2542.370307,1691.630427,18505.02578,10510.71289,10199.05058,2177.839574,8358.498315
,,,,,,,,801,2950.873843,293.8106171,2651.393928,1698.07519,19180.2705,10811.85258,10181.47823,1878.738227,8674.645333
,,,,,,,,802,2745.91254,288.8571431,2656.788056,1607.246978,19240.37897,10586.29094,9661.560949,1477.308974,8684.238325
,,,,,,,,803,2650.887547,281.8935579,2761.757466,1578.175302,18955.88949,10673.04692,9854.395278,1486.144587,8586.216939
,,,,,,,,804,2540.699539,276.166995,2602.719768,1618.988832,18670.74372,10972.91638,9514.815007,1914.278373,8348.922076
,,,,,,,,805,2684.719571,276.993538,2696.51893,1571.616761,18427.60206,10262.30686,9047.298522,1575.63991,8122.523111
,,,,,,,,806,3227.561881,282.5734016,2636.620375,1482.101445,18145.72393,9353.183549,8828.864696,1037.080538,7603.590121
,,,,,,,,807,2798.186551,292.0285831,2625.816365,1375.268179,18001.32388,8809.201389,9610.129699,991.5479675,7481.886995
,,,,,,,,808,2913.06402,302.4102349,2687.079451,1552.844437,18119.44701,9115.57242,9953.808539,1280.348603,6947.97483
,,,,,,,,809,3299.541299,321.7608957,2748.761938,1767.134272,18668.27405,9357.951757,9878.59729,1732.236172,7669.992463
,,,,,,,,810,3643.544958,354.1499537,2961.268359,1989.722951,19584.02547,10089.51795,10536.03849,2196.999387,8225.586853
,,,,,,,,811,3713.717093,363.0067692,3148.934615,2088.838134,19850.36532,11087.53902,11107.18935,2401.89204,8274.730706
,,,,,,,,812,3668.25272,357.497812,3107.179589,2081.481171,19515.7415,11518.18244,11365.48712,2487.457923,8057.938405
,,,,,,,,813,3597.092551,343.2079322,3065.691365,2046.737431,18910.68957,11316.07101,11303.54902,2446.779654,7862.428368
,,,,,,,,814,3468.608638,328.3801212,2937.978797,1972.473268,18096.62272,11017.80398,11319.07555,2393.865804,7609.931434
,,,,,,,,815,3346.053917,309.3633486,2778.171212,1810.980225,17092.80438,10622.72669,11186.78875,2296.774869,7423.299004
,,,,,,,,816,3229.430362,292.0706682,2615.804886,1601.498733,16204.4309,10059.2281,10837.30846,2191.033293,7204.483118
,,,,,,,,817,3094.027249,279.5216348,2476.99394,1445.464049,15873.03044,9895.789964,10660.26059,2207.534984,6986.788835
,,,,,,,,818,3018.91297,270.7993519,2358.084857,1351.537127,15678.55508,9623.410979,10343.80011,2122.872432,6921.285201
,,,,,,,,819,2974.437617,265.1558621,2288.102953,1315.874262,15661.81051,9084.800869,9885.307991,2007.579821,6898.226318
,,,,,,,,820,2960.601192,263.3560766,2245.377201,1332.058392,15800.94652,8705.075651,9536.870384,1908.843708,6947.32617
,,,,,,,,821,2996.181277,268.2514094,2221.792286,1359.252242,16168.16903,8491.054448,9333.916634,1859.810363,7208.350239
,,,,,,,,822,3046.586807,272.2467995,2247.219219,1421.611304,16907.41171,8603.008646,9271.735412,1857.160071,7614.066223
,,,,,,,,823,3107.863675,284.0645299,2302.981849,1502.96431,18288.63234,9016.391744,9480.704086,1945.828401,8117.422215
,,,,,,,,824,3201.840423,285.2779166,2372.370093,1614.505993,19661.82308,9941.625339,9748.235737,2024.834125,8011.965256
,,,,,,,,825,3313.860391,277.5055399,2445.620569,1511.592615,20519.31976,9423.996321,9717.77271,1994.932211,8507.33898
,,,,,,,,826,2891.994514,270.2806682,2557.293505,1450.890749,20636.2543,9763.653937,9000.239605,1485.325424,8407.478583
,,,,,,,,827,3180.060243,266.4933101,2599.082989,1461.755031,20478.58592,9652.005569,9395.354637,1223.619819,8012.215978
,,,,,,,,828,2839.299034,282.7685686,2558.632438,1653.59505,20084.01892,8472.233707,9084.747992,2147.212451,7994.496773
,,,,,,,,829,3261.333696,262.7035584,2545.038328,1499.264063,19953.35753,8650.171888,9657.271635,1255.611236,7086.282007
,,,,,,,,830,3332.891645,268.4519617,2524.076147,1618.784033,19540.44018,8916.035626,9797.60535,2329.574683,6293.518116
,,,,,,,,831,3307.194862,316.0374243,2456.313329,1687.542346,19579.82604,9656.318452,9970.096073,1741.827334,6681.21064
,,,,,,,,832,3366.074192,305.0164184,2400.209074,1561.80418,19817.39372,8132.702136,8763.057324,2191.430641,7317.287357
,,,,,,,,833,3509.12988,318.4106439,2589.715379,1876.495381,20457.84264,9231.2552,9255.026853,2191.704674,7719.84111
,,,,,,,,834,3735.460752,348.3791117,2894.633788,2141.828843,21446.87247,10360.40687,10113.67939,2179.305651,8279.262663
,,,,,,,,835,3810.574045,359.338785,3095.956178,2229.436652,21737.9789,11450.65563,11080.94942,2407.38347,8403.554654
,,,,,,,,836,3760.168514,356.3875437,3087.390944,2247.687578,21319.43051,11788.95411,11279.89849,2460.540035,8240.707949
,,,,,,,,837,3683.078166,345.3277438,3071.808124,2175.918608,20560.46292,11423.17981,11202.31527,2412.234836,8032.661444
,,,,,,,,838,3543.72193,326.4457033,2923.687654,2073.532565,19467.07125,11014.44278,11288.67479,2348.644457,7603.034663
,,,,,,,,839,3387.56418,306.5879272,2731.927806,1881.271074,18272.85202,10554.61363,11100.48853,2258.327034,7333.700768
,,,,,,,,840,3252.162055,287.3438752,2574.553929,1722.112947,17404.2979,9930.398555,10706.19776,2140.57889,7108.217746
,,,,,,,,841,3137.514567,273.7263594,2447.697884,1600.410425,16990.88564,9832.738233,10584.99004,2184.052298,6940.594235
,,,,,,,,842,3082.166892,266.3419234,2337.339268,1532.736461,16972.18697,9510.01264,10245.32378,2106.107473,6900.133112
,,,,,,,,843,3070.306535,261.4636441,2301.955005,1517.147933,17147.92234,9041.024227,9777.709454,1985.769716,6959.917327
,,,,,,,,844,3099.957428,262.5908661,2304.683081,1539.403832,17625.50278,8794.588005,9557.400782,1905.847938,7234.41085
,,,,,,,,845,3198.791434,272.4572249,2389.23376,1627.293612,18667.61875,8890.60779,9582.084106,1889.780785,7781.487539
,,,,,,,,846,3387.56418,290.2974103,2565.551573,1810.513242,20492.46527,9425.275334,10001.85084,1979.308405,8497.486985
,,,,,,,,847,3517.037114,318.6766177,2795.606879,2023.453575,22477.50299,10518.13879,10819.55821,2182.914081,9066.462922
,,,,,,,,848,3581.447855,323.4016155,2948.395894,2162.990498,23625.55017,12066.82924,11606.50902,2477.73366,8872.980707
,,,,,,,,849,3460.327313,319.5562158,3044.923133,2049.22471,23801.26881,11988.06587,12044.0685,2608.974023,8311.682496
,,,,,,,,850,3274.79603,312.9498552,3164.261462,1847.029935,23410.01373,10566.39735,11552.11182,2228.654134,7481.865909
,,,,,,,,851,2869.395085,316.7889721,3081.254495,1778.483346,22806.52922,9420.465111,10865.62386,1634.740059,6776.099642
,,,,,,,,852,3170.959669,314.121456,3049.433172,1838.507493,22157.893,9091.694252,10150.54377,2440.563995,7310.809033
,,,,,,,,853,3224.559284,298.9712255,2560.79836,1650.236136,21957.83382,7868.478935,10977.55125,1739.283719,7463.492845
,,,,,,,,854,3076.899022,302.2353125,2366.87456,1784.229613,21588.96618,8777.66673,8699.52902,1972.44681,7190.771704
,,,,,,,,855,3346.752746,329.100155,2434.536958,1629.582027,21397.06184,8533.25211,9331.971617,1543.548667,6478.374986
,,,,,,,,856,3327.805391,318.9129723,2770.354205,1802.886181,21575.86019,8604.715625,9858.05009,2302.782068,6735.295558
,,,,,,,,857,3528.752375,341.0534153,2957.668007,1956.405884,22301.33469,9519.768901,10474.73292,2324.882844,7646.115076
,,,,,,,,858,3907.431983,377.707228,3243.135457,2306.654087,23206.0208,11711.59776,11643.59084,2479.106762,8472.921654
,,,,,,,,859,3999.347777,385.4124879,3413.334542,2464.391478,23548.53675,13201.77995,12497.28299,2682.401215,8591.387158
,,,,,,,,860,3950.918314,381.4098176,3384.798528,2439.546395,22971.04971,13344.14222,12755.18543,2719.212679,8432.43338
,,,,,,,,861,3874.816988,369.281635,3348.950561,2415.574926,22046.14083,12920.06485,12531.16264,2622.652194,8188.782665
,,,,,,,,862,3708.774949,347.321001,3176.865155,2292.456614,20666.38725,12355.79436,12435.95765,2516.475101,7753.378598
,,,,,,,,863,3552.617198,323.2574093,2964.544807,2097.116201,19325.09266,11860.29158,12161.50084,2396.123642,7494.525524
,,,,,,,,864,3406.34275,302.5755834,2808.084555,1948.340532,18304.58386,11249.34541,11910.75385,2310.636054,7287.363765
,,,,,,,,865,3275.881782,286.7132971,2627.307898,1871.679123,17798.29815,10753.13913,11426.10086,2277.180517,7139.968602
,,,,,,,,866,3219.546072,278.1257464,2519.649792,1791.127507,17697.74216,10167.20651,10868.83591,2153.216714,7033.065949
,,,,,,,,867,3183.965988,273.2473673,2454.393535,1735.986896,17884.349,9595.53162,10383.73818,2020.551378,7086.079813
,,,,,,,,868,3189.896167,274.3745893,2457.037928,1756.611323,18387.64158,9343.205488,10060.33969,1938.614477,7334.575117
,,,,,,,,869,3266.986514,284.2410479,2519.916594,1808.870886,19520.76054,9335.967193,9992.076339,1923.405636,7806.553639
,,,,,,,,870,3435.992656,302.3086123,2693.828265,1960.361389,21340.87238,9806.053857,10411.97452,2023.852499,8622.616833
,,,,,,,,871,3555.582288,332.7906776,2921.183061,2145.729932,23344.63335,10799.92229,11188.27123,2221.050692,9305.244109
,,,,,,,,872,3478.43173,342.579548,3025.761621,2275.876735,24657.693,12234.65452,11862.52377,2548.597662,8730.489251
,,,,,,,,873,3127.304553,323.7474711,2827.950976,2126.18392,24620.53673,12033.52995,10620.35217,2097.704442,8120.130375
,,,,,,,,874,2907.349017,308.7125257,2686.543878,1874.228732,23887.0235,10561.05266,9915.165177,1709.890724,7335.743996
,,,,,,,,875,2759.12219,294.9999694,2549.574949,1708.693119,22906.43975,9192.549663,9057.157027,1352.407586,6658.860691
,,,,,,,,876,2678.584087,288.3735636,2410.13687,1628.394782,22433.27224,8077.515993,8030.503711,1050.320256,6225.063592
,,,,,,,,877,2635.01287,288.0873451,2354.469737,1544.926501,21876.94567,7523.285117,7649.147099,989.9223635,5975.834706
,,,,,,,,878,2686.804215,291.7327908,2350.520869,1514.531046,21425.07933,7775.138336,7800.296013,1068.779327,5810.327309
,,,,,,,,879,3254.270387,301.4936377,2424.510712,1555.215959,21125.13817,7770.808843,8328.793897,1207.374545,6000.915152
,,,,,,,,880,3490.689867,310.3642156,2579.952981,1676.053771,21395.00444,8957.406668,9195.297657,1535.155422,6545.785414
,,,,,,,,881,3472.416665,336.1605758,2856.432842,1917.887694,22133.11363,9625.231301,10155.09993,1969.4207,7624.510937
,,,,,,,,882,3860.979576,383.6958753,3267.50798,2250.711096,23490.79956,11705.93062,11493.74157,2472.089555,8641.344509
,,,,,,,,883,3972.661974,394.1935103,3457.678829,2373.444542,23994.17873,13132.74841,12611.28585,2757.829827,8825.354375
,,,,,,,,884,3953.883404,391.6042805,3434.345949,2474.658181,23609.19721,13394.60901,12783.95546,2772.000278,8762.76331
,,,,,,,,885,3871.850912,378.8036341,3408.861915,2379.284799,22743.60473,12933.8907,12600.90848,2665.126358,8587.509734
,,,,,,,,886,3714.705127,358.945858,3276.718068,2289.85259,21364.75243,12529.87302,12589.55266,2565.357727,8123.273061
,,,,,,,,887,3565.46559,333.771998,3075.324793,2110.697296,20028.37554,11942.81675,12419.75907,2447.260191,7844.244115
,,,,,,,,888,3421.168196,313.8384289,2880.920552,1954.143192,19021.63786,11330.91303,12059.59503,2343.431954,7655.376372
,,,,,,,,889,3296.637407,298.9349246,2704.195152,1891.43884,18704.0351,10849.71488,11685.98982,2323.073246,7508.936627
,,,,,,,,890,3245.243842,290.2126418,2610.811453,1831.5443,18736.78137,10278.23345,11066.60888,2193.494698,7536.871585
,,,,,,,,891,3222.511162,286.5374772,2538.86053,1756.297692,19020.22297,9715.521419,10590.26767,2063.513909,7663.116104
,,,,,,,,892,3252.162055,289.9191432,2533.403392,1760.124579,19537.4933,9426.907077,10272.07764,1979.075477,8016.619687
,,,,,,,,893,3340.123738,301.3506282,2602.568153,1796.780773,20647.78501,9448.186182,10216.11889,1978.1467,8638.879464
,,,,,,,,894,3510.118901,322.2105678,2768.140042,1936.948915,22374.81777,9857.155756,10600.92178,2065.045558,9605.055128
,,,,,,,,895,3651.451205,351.9443763,3016.406809,2134.29973,24220.55024,10805.40377,11294.30822,2241.005201,10387.6646
,,,,,,,,896,3577.180851,361.8235003,3117.503158,2242.624967,25349.8535,12109.60632,12010.89056,2507.170696,9544.296046
,,,,,,,,897,3197.560587,335.6167607,2907.58206,2124.690959,25262.29723,12180.19142,10810.27787,2124.946276,8570.66873
,,,,,,,,898,2949.933188,314.9649528,2734.805528,1964.985709,24273.38744,11207.70176,9973.051154,1694.790517,7632.745372
,,,,,,,,899,2805.658497,299.0736458,2562.27414,1759.38354,23253.54181,9936.905986,9039.525375,1353.045692,6816.833247
,,,,,,,,900,2721.083371,288.5444968,2418.803509,1707.238743,22569.21637,9215.509366,8216.712334,1104.302835,6346.743417
,,,,,,,,901,2640.943048,290.5152155,2360.031233,1669.426964,22052.2668,8990.448003,7805.044897,1018.897458,6085.629419
,,,,,,,,902,2698.664572,294.9848108,2363.072383,1591.054933,21416.51223,8276.1011,7915.626188,1097.865013,5857.853699
,,,,,,,,903,2822.099739,302.5645136,2439.557958,1766.640576,21063.05986,8565.369117,8357.735897,1221.874815,6019.871982
,,,,,,,,904,3043.861571,311.0536331,2596.523263,1775.043304,21282.47398,9258.468182,9207.44709,1530.98816,6479.684535
,,,,,,,,905,3447.057453,336.3121618,2848.187573,1898.565279,21944.01055,9880.19558,10152.45123,1926.66663,7579.572834
,,,,,,,,906,3859.003507,384.8988903,3228.565698,2268.687966,23124.16937,11414.75728,11437.72352,2423.053274,8624.950643
,,,,,,,,907,3973.650008,400.4264905,3429.015813,2394.965339,23512.08597,12914.76901,12455.7735,2701.807657,8870.605302
,,,,,,,,908,3937.081889,394.7586671,3425.006889,2370.510068,23120.15788,13232.11865,12754.51337,2740.507015,8885.070709
,,,,,,,,909,3858.014486,382.6304844,3393.153078,2304.996891,22326.72607,13008.29624,12958.0186,2748.63895,8698.255919
,,,,,,,,910,3708.774949,362.4696359,3291.668833,2227.341164,21001.17736,12539.79051,12943.40133,2649.570082,8273.537756
,,,,,,,,911,3572.383802,338.7092164,3103.903141,2078.328046,19606.4247,11971.11333,12739.92575,2528.425884,8017.634512
,,,,,,,,912,3419.191141,317.9515974,2898.163255,1920.14247,18517.76968,11378.82961,12350.19113,2413.006043,7800.824399
,,,,,,,,913,3282.799995,302.1723843,2718.638894,1841.926759,17851.41775,10926.93444,11945.58229,2390.446261,7659.214416
,,,,,,,,914,3232.394464,294.5774232,2617.561251,1759.667489,17717.26241,10326.90239,11301.33518,2250.00034,7730.501594
,,,,,,,,915,3212.62786,290.0780094,2558.155936,1672.125968,17807.13092,9752.375367,10812.71903,2112.880008,7817.248979
,,,,,,,,916,3231.40643,292.6357253,2550.349758,1664.208032,18221.657,9426.471294,10496.7033,2023.681228,8155.32875
,,,,,,,,917,3314.426956,303.9156242,2596.252523,1727.821617,19177.97696,9463.26173,10407.35906,2018.056697,8793.963907
,,,,,,,,918,3495.293455,325.0617823,2776.50739,1895.138098,20822.1468,9849.827568,10684.13843,2077.12455,9753.339372
,,,,,,,,919,3643.544958,354.5682116,2997.518991,2085.71469,22524.75145,10722.13601,11314.67752,2229.711119,10580.24868
,,,,,,,,920,3565.320494,369.6652874,3136.448078,2201.813415,23568.14949,12173.06843,12086.339,2507.596426,9738.534566
,,,,,,,,921,3212.217248,335.6973407,2914.939301,2124.570256,23698.77152,12775.64092,11070.69065,2164.083108,8694.539192
,,,,,,,,922,2977.437253,315.028579,2728.993967,1911.667518,23446.88859,11784.44972,10222.43426,1767.328079,7694.939076
,,,,,,,,923,2833.07965,299.2913513,2542.296469,1776.618382,22857.37986,11136.58902,9078.009618,1447.809302,6788.811057
,,,,,,,,924,2742.573359,289.8895241,2388.636162,1614.823581,22210.14083,9751.413908,8162.277575,1125.273225,6287.924154
,,,,,,,,925,2659.552833,290.2708827,2321.417777,1590.438555,21966.4147,9949.1978,7745.840499,977.8566825,6006.931702
,,,,,,,,926,2691.577574,293.4003374,2328.858702,1744.748765,21546.94732,10831.78525,7871.650833,1153.97135,5845.333984
,,,,,,,,927,2807.190394,301.2662586,2417.457684,1858.037676,21407.36952,11112.33761,8333.355988,1474.721318,5981.329207
,,,,,,,,928,3024.011068,312.2591413,2582.449697,1947.492641,21501.68246,11200.38335,9087.583486,1953.655963,6447.547583
